CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
508.9422586,-660.063331,-97.91638816,-205.4393797,-153.586243,262.2938946,140.8282303,20.56650213,3457,0,1518,-15617,-5625,-225,223,4,308382,500,27:27.8,27:27.774
629.4555584,-487.0836031,6.559877617,52.32277847,51.27709557,421.5187787,256.0487873,88.15804522,3457,0,1518,-15617,-5625,-225,223,4,308383,500,27:27.8,27:27.774
566.4355083,-482.6848357,19.02128304,56.22296309,20.27371149,393.2672064,267.8554505,41.56024753,3457,0,1518,-15617,-5625,-225,223,4,308384,500,27:27.8,27:27.774
536.1040814,-459.4246463,70.36865984,48.19338282,14.15008651,398.3165516,301.7337942,49.59344881,3457,0,1518,-15617,-5625,-225,223,4,308385,500,27:27.8,27:27.774
459.1431988,-468.2974968,-18.64628578,-32.23419212,1.36061083,331.0209323,296.3351625,86.51187072,3457,0,1523,-15588,-5625,-206,231,-43,308386,500,27:27.8,27:27.774
431.3878898,-398.3784674,-22.4024509,-10.37385112,46.57942048,357.5546161,261.6159004,169.0432765,3457,0,1523,-15588,-5625,-206,231,-43,308387,500,27:27.8,27:27.774
441.2564284,-310.0657211,-70.64383328,12.87433236,124.2662826,420.5471281,304.4967619,285.4564061,3457,0,1523,-15588,-5625,-206,231,-43,308388,500,27:27.8,27:27.774
316.3217745,-319.8731423,-168.0806809,-1.848380872,65.03850037,239.48377,203.6019213,202.3508574,3457,0,1523,-15588,-5625,-206,231,-43,308389,500,27:27.8,27:27.774
343.6642627,-336.6264232,-89.30806514,-31.58743137,59.11316638,210.132469,228.793108,244.9670922,3457,0,1523,-15588,-5625,-206,231,-43,308390,500,27:27.8,27:27.774
274.884066,-405.032514,-89.48166796,-160.4493985,35.00454141,205.3667556,195.6669923,109.7320676,3457,0,1523,-15588,-5625,-206,231,-43,308391,500,27:27.8,27:27.774
276.4642767,-356.3160046,95.09940762,-94.99462645,177.257888,308.6633175,247.0787067,130.3523179,3457,0,1523,-15588,-5625,-206,231,-43,308392,500,27:27.8,27:27.774
309.0939781,-349.1407541,141.202333,-128.1441437,205.5032699,381.7516221,288.5802309,182.8610628,3457,0,1523,-15588,-5625,-206,231,-43,308393,500,27:27.8,27:27.774
379.2760719,-314.7993417,158.0901568,-123.7082799,208.0899973,440.5866176,284.9865089,216.3166985,3457,0,1523,-15588,-5625,-206,231,-43,308394,500,27:27.8,27:27.774
528.125531,-161.4715931,238.2091843,-46.93676492,313.4748317,559.3278634,348.2286677,280.8190956,3457,0,1523,-15588,-5625,-206,231,-43,308395,500,27:27.8,27:27.774
610.8043119,-89.74177576,247.96518,-10.36126199,376.5352376,567.8714472,412.4025363,233.6110792,3457,0,1524,-15580,-5632,-165,235,-68,308396,500,27:27.8,27:27.776
530.0232681,-232.9512013,148.6129206,-164.090089,274.7079329,459.8705578,395.5732361,266.0713662,3457,0,1524,-15580,-5632,-165,235,-68,308397,500,27:27.8,27:27.776
462.2417198,-289.9903525,107.8763628,-197.8435949,345.156484,530.7212923,441.0908002,289.5047947,3457,0,1524,-15580,-5632,-165,235,-68,308398,500,27:27.8,27:27.776
294.0860101,-463.8399117,-9.16251411,-321.7059501,186.800274,402.8125737,367.9786101,265.067545,3457,0,1524,-15580,-5632,-165,235,-68,308399,500,27:27.8,27:27.776
300.251572,-576.0903113,-108.1552389,-469.4278522,26.91069945,393.2513132,409.6426541,476.6691557,3457,0,1524,-15580,-5632,-165,235,-68,308400,500,27:27.8,27:27.776
219.9843892,-633.1809256,-212.383304,-580.4802331,-105.849686,245.0183065,287.2638217,326.3234206,3457,0,1524,-15580,-5632,-165,235,-68,308401,500,27:27.8,27:27.776
245.6204392,-480.0407456,21.98422202,-231.3209924,61.39264652,314.9701166,247.6872634,219.3284842,3457,0,1524,-15580,-5632,-165,235,-68,308402,500,27:27.8,27:27.776
122.0644385,-577.0571022,-44.8742622,-244.7186338,18.26683725,275.0793422,180.2725471,-2.705556687,3457,0,1524,-15580,-5632,-165,235,-68,308403,500,27:27.8,27:27.777
85.2021747,-675.0154625,-48.68212474,-200.6628003,79.49124264,248.197319,140.6701288,45.40637175,3457,0,1524,-15580,-5632,-165,235,-68,308404,500,27:27.8,27:27.777
