CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
153.2321284,598.9181839,267.8799882,-74.24645309,-61.5875226,358.1196611,384.6546837,243.4037248,3444,0,1730,-15346,-6241,111,140,76,440626,500,31:52.1,31:52.081
123.3030117,522.4281118,343.3997106,-30.62438239,-14.55748445,334.2473161,328.4121604,266.2598376,3444,0,1730,-15346,-6241,111,140,76,440627,500,31:52.1,31:52.081
82.1361233,462.3287732,351.8726339,-17.71279565,-11.60395242,398.2816169,331.1366787,249.703462,3444,0,1730,-15346,-6241,111,140,76,440628,500,31:52.1,31:52.081
73.32632204,313.6612782,260.8804322,-264.3524061,-373.4488048,182.5290806,173.3090755,258.9665318,3444,0,1730,-15346,-6241,111,140,76,440629,500,31:52.1,31:52.081
199.981778,288.0974427,266.4255674,-206.7631104,-394.0024984,261.2269514,153.322891,267.4488762,3444,0,1730,-15346,-6241,111,140,76,440630,500,31:52.1,31:52.081
223.8546097,207.4337385,345.8426223,7.911686873,-295.0927671,304.6639719,132.2199602,179.7661536,3444,0,1730,-15346,-6241,111,140,76,440631,500,31:52.1,31:52.081
238.9436851,129.624761,316.2627655,-24.59905331,-361.3510312,210.8166059,122.7257544,237.9438729,3444,0,1730,-15346,-6241,111,140,76,440632,500,31:52.1,31:52.081
106.4639108,-13.29516136,202.3163602,-130.5961866,-451.7416464,89.70010848,27.50528842,155.9470214,3444,0,1730,-15346,-6241,111,140,76,440633,500,31:52.1,31:52.081
148.4168529,22.38096256,272.2560566,-177.3372501,-445.8086175,92.14814093,4.809503642,232.9665204,3444,0,1730,-15346,-6241,111,140,76,440634,500,31:52.1,31:52.081
198.1875552,99.77272267,200.3928337,-216.7457203,-459.1901835,118.8370004,-22.41177313,301.0882986,3444,0,1730,-15346,-6241,111,140,76,440635,500,31:52.1,31:52.081
190.686774,179.229868,200.220386,-205.0172016,-482.3652789,111.8500589,-58.04795623,202.708082,3444,0,1740,-15349,-6243,41,93,161,440636,500,31:52.1,31:52.081
142.640922,261.3146497,281.5535837,-62.30291387,-385.0163734,199.1690989,-14.30639807,166.1187078,3444,0,1740,-15349,-6243,41,93,161,440637,500,31:52.1,31:52.081
20.25153029,267.7971719,326.1216132,-20.87509918,-323.6558507,239.9326066,29.15982557,185.5532135,3444,0,1740,-15349,-6243,41,93,161,440638,500,31:52.1,31:52.081
-148.5733476,225.5511426,373.2861335,-103.5986729,-423.395247,133.9797148,-32.00908603,164.4139212,3444,0,1740,-15349,-6243,41,93,161,440639,500,31:52.1,31:52.081
-174.1166253,273.8110209,418.4434524,-55.89360752,-437.0438932,72.09588322,-90.74031934,106.8688501,3444,0,1740,-15349,-6243,41,93,161,440640,500,31:52.1,31:52.081
-97.75148198,351.2120374,463.6291435,144.724474,-302.3904482,155.8109126,-106.2644272,-41.77516243,3444,0,1740,-15349,-6243,41,93,161,440641,500,31:52.1,31:52.082
