CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
-426.3367948,-314.6753786,-507.4675137,-441.5352975,-313.2333541,-67.05845129,-388.4468266,-200.6584761,3440,0,589,-15196,-6912,98,132,106,482464,500,33:15.7,33:15.723
-351.5502849,-320.602262,-470.182143,-408.9583403,-303.2928896,-46.1841115,-287.6072862,-98.61216012,3440,0,589,-15196,-6912,98,132,106,482465,500,33:15.7,33:15.723
-253.2541356,-258.8261839,-440.7164966,-341.1584157,-242.6068249,-49.64432849,-172.8242248,-1.101119241,3440,0,602,-15183,-6910,143,111,164,482466,500,33:15.7,33:15.723
-157.8021425,-176.1551812,-371.2707589,-221.5698998,-194.530001,18.90089084,-98.2280407,85.77039988,3440,0,602,-15183,-6910,143,111,164,482467,500,33:15.7,33:15.723
-4.906251785,-49.83306987,-288.3547874,-111.9977709,-134.4488224,175.5223758,106.8781222,317.564002,3440,0,602,-15183,-6910,143,111,164,482468,500,33:15.7,33:15.724
-67.72660396,-89.9108592,-391.972494,-235.3592811,-212.0834368,124.6209231,96.95568417,347.2247364,3440,0,602,-15183,-6910,143,111,164,482469,500,33:15.7,33:15.724
16.66712588,24.92977611,-118.3892976,89.49650545,72.2407611,261.3673665,177.6906898,440.9151901,3440,0,602,-15183,-6910,143,111,164,482470,500,33:15.7,33:15.724
22.2411155,66.00458489,-20.70087744,279.0671682,283.8848027,343.9214312,162.2335386,439.214599,3440,0,602,-15183,-6910,143,111,164,482471,500,33:15.7,33:15.724
12.11151232,107.106523,4.91490141,331.8398277,256.331433,297.2933068,126.9156943,416.1692963,3440,0,602,-15183,-6910,143,111,164,482472,500,33:15.7,33:15.724
18.6443628,123.3810669,5.980584438,310.4060552,214.4864676,317.4291719,130.5985316,408.0504807,3440,0,602,-15183,-6910,143,111,164,482473,500,33:15.7,33:15.724
78.24808743,162.8082873,-83.95702,307.2008993,223.2278932,325.3681526,144.0084728,420.2139308,3440,0,602,-15183,-6910,143,111,164,482474,500,33:15.7,33:15.724
130.4568823,246.070426,-17.52538065,398.0657755,395.7252671,482.0579387,103.6180448,397.1135898,3440,0,602,-15183,-6910,143,111,164,482475,500,33:15.7,33:15.724
188.2625204,356.7651871,68.54445022,524.9651166,626.8892203,595.1459555,83.31812851,349.4977738,3440,0,583,-15185,-6901,140,151,57,482476,500,33:15.7,33:15.724
268.6010458,446.9480675,153.070011,643.7991561,729.54358,634.0789024,132.768399,365.6889893,3440,0,583,-15185,-6901,140,151,57,482477,500,33:15.7,33:15.725
322.3709698,500.4687518,95.41845322,543.0712419,490.3175802,563.810279,195.8994588,416.8616402,3440,0,583,-15185,-6901,140,151,57,482478,500,33:15.7,33:15.725
180.6994476,355.2673508,-183.8085566,304.7418059,249.3948702,391.2576584,48.30512032,277.0870818,3440,0,583,-15185,-6901,140,151,57,482479,500,33:15.7,33:15.725
122.4219813,263.4995998,-235.5016121,249.2344365,380.275401,420.4356544,33.14580335,215.0296245,3440,0,583,-15185,-6901,140,151,57,482480,500,33:15.7,33:15.725
50.49703699,180.2971411,-307.5148062,199.7363727,458.3000312,385.76892,-37.64483285,143.1337887,3440,0,583,-15185,-6901,140,151,57,482481,500,33:15.7,33:15.725
-4.602319293,151.9631247,-240.1881573,227.0354657,531.1094827,339.0361703,-127.1006423,124.2772068,3440,0,583,-15185,-6901,140,151,57,482482,500,33:15.7,33:15.725
-177.195616,21.7261953,-267.529638,61.2954269,359.418187,186.4279478,-243.8156177,31.09098081,3440,0,583,-15185,-6901,140,151,57,482483,500,33:15.7,33:15.725
-238.2220912,-7.757886879,-366.8029002,-173.2791455,-16.74761845,-14.92624637,-286.5474515,31.7956536,3440,0,583,-15185,-6901,140,151,57,482484,500,33:15.7,33:15.725
-343.5030282,-99.45915069,-388.1222161,-261.5141005,-548.9259636,-177.7956687,-363.957942,-41.13948141,3440,0,583,-15185,-6901,140,151,57,482485,500,33:15.7,33:15.725
-430.9032987,-191.5245114,-480.614473,-384.3203769,-508.9532254,-198.1375034,-432.1687453,-108.5878313,3440,0,574,-15165,-6860,37,164,-12,482486,500,33:15.7,33:15.725
-376.670642,-117.908321,-361.3705385,-288.1842736,-261.7865477,-27.93432436,-354.4621306,-34.00863881,3440,0,574,-15165,-6860,37,164,-12,482487,500,33:15.7,33:15.725
-343.6473392,45.00355625,-144.4831472,-78.38945012,-184.1111693,2.936256535,-331.1452244,17.62304937,3440,0,574,-15165,-6860,37,164,-12,482488,500,33:15.7,33:15.726
-452.1532984,-55.30185401,-379.7621879,-267.6357865,-407.9689417,-124.1764084,-370.1477063,-65.09606707,3440,0,574,-15165,-6860,37,164,-12,482489,500,33:15.7,33:15.726
-383.3295741,25.07899861,-322.3730342,-136.9468238,-355.0189842,-83.3875676,-290.7636263,-5.053582805,3440,0,574,-15165,-6860,37,164,-12,482490,500,33:15.7,33:15.726
-345.9702055,70.53954707,-326.206425,-115.7623762,-366.0587033,-46.26569339,-239.6286265,22.18393237,3440,0,574,-15165,-6860,37,164,-12,482491,500,33:15.7,33:15.726
-294.0639846,81.43657795,-261.5591519,46.06216449,-227.3217175,13.36458932,-209.2612515,37.99525367,3440,0,574,-15165,-6860,37,164,-12,482492,500,33:15.7,33:15.726
