CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
261.102156,209.3535068,237.1483393,159.6991713,89.54318525,95.8521542,154.2467443,247.3662391,3277,0,2158,-8185,-14459,-7,177,53,2079941,500,26:30.5,26:30.541
175.7654223,96.70449415,190.8543769,18.50968449,-74.22315938,46.35797195,139.1484719,227.6527554,3277,0,2158,-8185,-14459,-7,177,53,2079942,500,26:30.5,26:30.541
98.3777812,-18.17271059,17.83430896,-242.1800493,-360.8616117,39.98977072,114.1916212,128.543741,3277,0,2158,-8185,-14459,-7,177,53,2079943,500,26:30.5,26:30.541
91.77792791,48.35408899,178.2787855,-164.85026,-514.8635513,117.4290835,68.88190907,109.9653737,3277,0,2158,-8185,-14459,-7,177,53,2079944,500,26:30.5,26:30.541
226.9718513,145.5298255,259.0571859,-72.16595198,-320.5657053,123.8166401,75.61825272,200.6115437,3277,0,2158,-8185,-14459,-7,177,53,2079945,500,26:30.5,26:30.541
73.02974487,-14.36005251,64.85843159,-20.9015363,184.679827,92.77395366,-14.36571246,76.93054041,3277,0,2158,-8185,-14459,-7,177,53,2079946,500,26:30.5,26:30.541
-65.61712827,-132.12954,58.10759903,67.37723142,536.6666736,157.3968439,-148.2323593,-88.73949304,3277,0,2158,-8185,-14459,-7,177,53,2079947,500,26:30.5,26:30.541
-43.43526344,-115.9120213,-7.343630271,45.5333137,440.9842927,95.09588699,-88.09172314,-35.20708889,3277,0,2158,-8185,-14459,-7,177,53,2079948,500,26:30.5,26:30.541
-130.9058958,-215.8790381,-104.2491157,-140.4147749,69.6149459,-60.2855353,-136.7819947,-80.27465632,3277,0,2132,-8145,-14425,-62,157,54,2079949,500,26:30.5,26:30.541
-104.5142626,-154.536672,-29.72082091,-135.9901136,-8.626695102,-77.25243442,-175.9818896,-88.39779699,3277,0,2132,-8145,-14425,-62,157,54,2079950,500,26:30.5,26:30.541
232.2941994,173.7948737,254.8951202,185.9443255,379.5340944,208.6768284,71.1993285,216.7794125,3277,0,2132,-8145,-14425,-62,157,54,2079951,500,26:30.5,26:30.541
133.4224087,58.15001988,190.6360275,92.33071694,402.0661591,167.5880735,-15.41596454,130.6438051,3277,0,2132,-8145,-14425,-62,157,54,2079952,500,26:30.5,26:30.541
161.5195364,78.79669446,145.938301,108.1329142,502.1401518,256.9825524,100.2356661,195.3454632,3277,0,2132,-8145,-14425,-62,157,54,2079953,500,26:30.5,26:30.542
155.223662,93.45925547,209.2190227,132.9947532,283.0164423,147.2468893,76.70928213,168.6003239,3277,0,2132,-8145,-14425,-62,157,54,2079954,500,26:30.5,26:30.542
174.4368431,107.8724348,240.786841,122.6003551,106.3121896,159.529566,79.61704554,177.4824095,3277,0,2132,-8145,-14425,-62,157,54,2079955,500,26:30.5,26:30.542
154.4311331,98.97668399,117.4359343,44.61308245,26.95742328,80.66669632,72.90655979,170.4410864,3277,0,2132,-8145,-14425,-62,157,54,2079956,500,26:30.5,26:30.542
-65.06849647,-78.74802832,7.626555361,-89.00009194,-99.74940391,-8.897910105,-10.41433709,-18.93297472,3277,0,2132,-8145,-14425,-62,157,54,2079957,500,26:30.5,26:30.543
-98.30156707,-111.104186,-100.5369953,-206.6378171,-204.3517039,-58.2503133,-48.28486556,-46.0164069,3277,0,2132,-8145,-14425,-62,157,54,2079958,500,26:30.5,26:30.543
-140.5904287,-141.4252126,-104.8174924,-280.1229081,-273.8977034,-24.62613925,-85.13324068,-78.48074048,3277,0,2139,-8114,-14393,-126,191,75,2079959,500,26:30.5,26:30.543
-122.7648534,-134.9624334,-52.13108393,-201.3851653,-113.4732622,-37.90408344,-130.0324256,-80.02960271,3277,0,2139,-8114,-14393,-126,191,75,2079960,500,26:30.5,26:30.543
177.1701305,98.89267334,130.1432715,192.0257791,282.9887752,213.6762895,161.3821965,247.0569603,3277,0,2139,-8114,-14393,-126,191,75,2079961,500,26:30.5,26:30.543
88.84767821,59.73284905,222.5179086,286.6684526,193.0808669,205.0527767,92.07486277,166.0616751,3277,0,2139,-8114,-14393,-126,191,75,2079962,500,26:30.5,26:30.543
250.5361774,206.6491981,282.9859257,292.3292235,39.25892807,170.0203455,196.1135019,283.2548336,3277,0,2139,-8114,-14393,-126,191,75,2079963,500,26:30.5,26:30.543
25.86979388,22.02986185,144.9703014,144.6835209,5.888924626,55.7771046,51.53415983,66.25303676,3277,0,2139,-8114,-14393,-126,191,75,2079964,500,26:30.5,26:30.543
