CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
-94.04427699,-167.2223983,-169.2922232,-140.323617,-135.9603637,-59.67016564,26.59534987,-69.35735165,3230,0,3642,-5511,-15397,-31,179,191,2559837,500,42:30.3,42:30.268
-101.3725243,-177.7212241,-197.381138,-99.8210246,-102.4797142,-63.40558867,4.780431857,-106.7198245,3230,0,3642,-5511,-15397,-31,179,191,2559838,500,42:30.3,42:30.268
-121.8324607,-206.7888711,-170.844857,-105.854994,-91.36442764,-41.45839832,-0.798062553,-88.08186579,3230,0,3612,-5450,-15365,-200,157,169,2559839,500,42:30.3,42:30.268
183.0989683,139.0708378,78.153989,179.7289326,165.544961,251.6725597,244.3672265,222.9178015,3230,0,3612,-5450,-15365,-200,157,169,2559840,500,42:30.3,42:30.268
516.7973134,497.43516,399.934643,549.4372065,535.6025572,667.5254589,709.0539769,684.6649394,3230,0,3612,-5450,-15365,-200,157,169,2559841,500,42:30.3,42:30.268
764.4176878,787.3162727,694.1815709,865.6089951,839.8089355,947.7538978,936.0992659,748.0545761,3230,0,3612,-5450,-15365,-200,157,169,2559842,500,42:30.3,42:30.268
639.6650651,676.2253522,533.5880026,693.8215082,695.8735241,817.7993202,844.2119442,266.783143,3230,0,3612,-5450,-15365,-200,157,169,2559843,500,42:30.3,42:30.268
440.1544213,506.2007226,457.5982874,626.5266979,595.6388662,583.5747191,400.1444245,-153.4895178,3230,0,3612,-5450,-15365,-200,157,169,2559844,500,42:30.3,42:30.268
71.926934,107.7548437,70.72092933,235.516108,215.9182043,196.5220991,29.85642828,-298.4226903,3230,0,3612,-5450,-15365,-200,157,169,2559845,500,42:30.3,42:30.268
-29.50012819,-74.07039573,-171.0376775,-62.45796723,-107.5513259,-99.76778678,-65.61888144,43.69507138,3230,0,3612,-5450,-15365,-200,157,169,2559846,500,42:30.3,42:30.268
138.129046,88.1461338,-53.72224122,-38.32083648,-143.3595231,-75.64597906,16.37939841,195.1642804,3230,0,3612,-5450,-15365,-200,157,169,2559847,500,42:30.3,42:30.268
139.255703,103.295249,-35.72544326,-51.14722853,-145.9131597,28.18983042,114.1293299,-15.69559076,3230,0,3612,-5450,-15365,-200,157,169,2559848,500,42:30.3,42:30.268
-86.28335763,-58.06604121,21.51644223,116.6037528,25.59505349,30.85538965,-11.32078452,-392.2924398,3230,0,3654,-5456,-15333,-266,206,59,2559849,500,42:30.3,42:30.268
-288.5858658,-310.627537,-248.8274977,-110.7749552,-133.482536,-143.6808296,-166.1011268,-573.3805259,3230,0,3654,-5456,-15333,-266,206,59,2559850,500,42:30.3,42:30.268
-61.66500709,-52.40856318,-33.9944234,146.0911786,76.38716031,6.436778418,-474.2784154,-181.6064427,3230,0,3654,-5456,-15333,-266,206,59,2559851,500,42:30.3,42:30.268
-120.1372194,-239.3349895,-220.8096398,-103.0115869,-122.7048294,-72.56331834,-92.74821099,267.120421,3230,0,3654,-5456,-15333,-266,206,59,2559852,500,42:30.3,42:30.268
42.51594491,-50.7593923,-150.7233992,78.31874638,63.04760385,152.349809,171.5870995,302.07919,3230,0,3654,-5456,-15333,-266,206,59,2559853,500,42:30.3,42:30.269
25.91631134,-39.50088033,-109.6242426,105.5096867,83.57846067,180.9305441,295.4212311,134.860227,3230,0,3654,-5456,-15333,-266,206,59,2559854,500,42:30.3,42:30.269
-150.0453142,-243.784661,-326.8822891,-34.61877086,-24.03491666,85.48412736,112.5631538,-213.7327763,3230,0,3654,-5456,-15333,-266,206,59,2559855,500,42:30.3,42:30.269
-101.6554456,-282.2535984,-436.4343845,-72.273737,-19.18683731,65.04633072,-265.4616844,-136.1630517,3230,0,3654,-5456,-15333,-266,206,59,2559856,500,42:30.3,42:30.269
-2.130449212,-190.0843819,-329.4923837,-131.3995939,-196.5676594,-190.1663756,-605.3782542,16.79695734,3230,0,3654,-5456,-15333,-266,206,59,2559857,500,42:30.3,42:30.270
-406.5881251,-561.9003302,-672.0981182,-597.9650552,-717.6972209,-688.5251156,-580.3602189,-218.7878332,3230,0,3654,-5456,-15333,-266,206,59,2559858,500,42:30.3,42:30.270
-395.6618007,-574.7896785,-620.9534131,-454.8414339,-542.7156885,-506.2540339,-485.702828,-208.3261512,3230,0,3652,-5463,-15361,-246,182,40,2559859,500,42:30.3,42:30.270
-220.763108,-325.3768761,-495.5978489,-186.0706244,-243.4461664,-97.31522322,-203.2188363,-95.02754343,3230,0,3652,-5463,-15361,-246,182,40,2559860,500,42:30.3,42:30.270
-23.14613353,-160.8774292,-360.3337423,-11.65167714,-47.14738092,50.40729666,102.8560673,143.4425744,3230,0,3652,-5463,-15361,-246,182,40,2559861,500,42:30.3,42:30.270
-178.0883743,-420.9349007,-634.8494052,-450.0218283,-418.8246637,-175.76101,224.1687006,73.08436484,3230,0,3652,-5463,-15361,-246,182,40,2559862,500,42:30.3,42:30.270
-9.462789666,-147.0623087,-397.0284074,-29.82566442,-43.34599404,66.66285783,-97.35396769,-40.61165024,3230,0,3652,-5463,-15361,-246,182,40,2559863,500,42:30.3,42:30.270
-12.07841143,-68.53888519,-200.8233533,127.1638881,82.07176391,79.9304416,-145.8949748,18.51566437,3230,0,3652,-5463,-15361,-246,182,40,2559864,500,42:30.3,42:30.270
-220.92362,-271.1765595,-427.4667998,-122.3742741,-135.9145055,-36.5493047,-45.03021387,-157.4674612,3230,0,3652,-5463,-15361,-246,182,40,2559865,500,42:30.3,42:30.270
-201.8495174,-310.0815516,-535.1940725,-230.2691552,-211.7116225,-22.38884343,-211.1606053,-129.2586613,3230,0,3652,-5463,-15361,-246,182,40,2559866,500,42:30.3,42:30.271
0.150428862,-72.20673149,-353.8668456,-27.06059764,-40.32083909,184.1599766,-89.0231917,9.182271299,3230,0,3652,-5463,-15361,-246,182,40,2559867,500,42:30.3,42:30.271
215.5579801,149.62923,-220.2365856,109.7416347,41.75804261,185.7825007,123.7174533,221.3215422,3230,0,3652,-5463,-15361,-246,182,40,2559868,500,42:30.3,42:30.271
169.5574766,54.86076722,-225.9884365,84.51272032,79.3664595,166.7906429,43.98008697,205.9412361,3230,0,3655,-5498,-15379,-153,215,58,2559869,500,42:30.3,42:30.271
250.417817,187.6873464,-29.33136725,360.27107,287.5109461,334.0313858,-57.28081554,131.1089042,3230,0,3655,-5498,-15379,-153,215,58,2559870,500,42:30.3,42:30.271
109.5643695,-60.17576819,-210.8527058,127.6911909,131.729465,242.3446597,79.90367382,79.96717978,3230,0,3655,-5498,-15379,-153,215,58,2559871,500,42:30.3,42:30.271
-141.3272858,-267.0325249,-311.5878851,-62.01376054,-101.986583,51.52807232,139.7903164,-117.7372598,3230,0,3655,-5498,-15379,-153,215,58,2559872,500,42:30.3,42:30.272
-82.81571387,-156.7208817,-207.7577679,67.88276833,25.75890911,105.0225148,142.1988718,-105.0458074,3230,0,3655,-5498,-15379,-153,215,58,2559873,500,42:30.3,42:30.272
-23.27290314,-80.58622153,-125.8651965,59.59843244,-48.41344658,70.03232073,-56.86685005,-78.85153294,3230,0,3655,-5498,-15379,-153,215,58,2559874,500,42:30.3,42:30.272
12.06450392,-110.3256152,-254.409346,29.7703845,37.14684609,126.7372251,-97.31579165,-21.21275436,3230,0,3655,-5498,-15379,-153,215,58,2559875,500,42:30.3,42:30.272
-53.5645549,-157.9552037,-333.8231001,-28.09055379,-22.14322746,18.41798956,-96.43231603,-66.09497117,3230,0,3655,-5498,-15379,-153,215,58,2559876,500,42:30.3,42:30.272
-109.1912172,-182.5595912,-307.5627824,-76.63090486,-138.2532664,-108.3729138,-145.5997136,-145.0203916,3230,0,3655,-5498,-15379,-153,215,58,2559877,500,42:30.3,42:30.272
-237.6628598,-387.0347267,-599.2872329,-391.1687666,-422.4389062,-294.7248621,-160.39586,-145.1630469,3230,0,3655,-5498,-15379,-153,215,58,2559878,500,42:30.3,42:30.273
