CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
-204.6785975,-72.98970943,-163.6153852,89.13356151,479.6417908,706.7306577,-71.84202659,-225.2483121,3241,0,4254,-5827,-15052,-322,146,0,2462635,500,39:15.9,39:15.884
-196.4358705,-73.73160842,-168.9952043,9.411662326,399.6229958,1013.355555,-86.96958738,-191.5828235,3241,0,4254,-5827,-15052,-322,146,0,2462636,500,39:15.9,39:15.884
-320.9423524,-242.9291956,-305.4654135,-238.423127,114.2734935,868.3080431,-121.822592,-252.0989646,3241,0,4254,-5827,-15052,-322,146,0,2462637,500,39:15.9,39:15.884
-177.9684009,-67.31649443,-235.3660927,-106.8439127,-1.190775949,188.0252673,-130.8258311,-191.3374912,3241,0,4254,-5827,-15052,-322,146,0,2462638,500,39:15.9,39:15.884
-96.49147008,59.74568315,-74.24155058,-194.4177962,-359.8286916,-667.7768233,-217.748425,-188.030187,3241,0,4285,-5843,-15055,-278,199,-25,2462639,500,39:15.9,39:15.884
-60.32919115,96.18596903,-44.60703328,-158.8951122,-348.5032201,-627.397272,-209.3761967,-162.9815584,3241,0,4285,-5843,-15055,-278,199,-25,2462640,500,39:15.9,39:15.884
-38.95401567,70.88506684,-36.70329167,-65.63094852,-44.02764618,-187.9299016,-93.46636674,-88.22298614,3241,0,4285,-5843,-15055,-278,199,-25,2462641,500,39:15.9,39:15.884
-138.4383584,13.13732554,-114.2135306,-130.9259566,-60.90664096,-256.9796993,-217.09745,-229.6478982,3241,0,4285,-5843,-15055,-278,199,-25,2462642,500,39:15.9,39:15.884
-109.1877274,30.95123147,-101.9358362,-116.1889784,38.31001701,82.76231355,-164.8957148,-182.0914142,3241,0,4285,-5843,-15055,-278,199,-25,2462643,500,39:15.9,39:15.884
-104.6519295,12.33251236,-30.73160587,-104.9862414,92.84849649,405.929817,-81.69327076,-116.2263789,3241,0,4285,-5843,-15055,-278,199,-25,2462644,500,39:15.9,39:15.884
-23.86195474,129.2441828,53.02259358,-9.868623945,173.5602246,554.8411063,-69.48557475,-92.89597752,3241,0,4285,-5843,-15055,-278,199,-25,2462645,500,39:15.9,39:15.884
25.35775601,172.1199478,78.89823055,-80.67305476,-11.48833743,-2.938211676,-120.5725782,-64.22475534,3241,0,4285,-5843,-15055,-278,199,-25,2462646,500,39:15.9,39:15.884
-201.0713482,-150.1204828,-205.0953984,-460.1517796,-474.1683558,-658.8452741,-148.3335121,-154.2933138,3241,0,4285,-5843,-15055,-278,199,-25,2462647,500,39:15.9,39:15.884
-153.1086694,-63.72916728,-199.1115204,-376.0917834,-508.1332573,-600.9426994,-184.2642649,-160.7166036,3241,0,4285,-5843,-15055,-278,199,-25,2462648,500,39:15.9,39:15.885
1.535446266,165.5885613,3.477947453,-237.6016637,-568.0507065,-326.1619546,-221.8047023,-69.40165678,3241,0,4282,-5854,-15073,-306,271,-30,2462649,500,39:15.9,39:15.885
-2.225610121,109.8123052,-75.78627637,-283.5175807,-568.8658659,-508.0762719,-181.8931524,-44.23076955,3241,0,4282,-5854,-15073,-306,271,-30,2462650,500,39:15.9,39:15.885
90.55247853,177.4639411,-17.59366604,-82.14013785,-159.7967522,-347.1417338,-15.49707125,81.6136093,3241,0,4282,-5854,-15073,-306,271,-30,2462651,500,39:15.9,39:15.885
-87.93088845,15.75758366,-138.5741341,-154.4962605,34.14309659,12.17150893,-68.85084529,-102.053634,3241,0,4282,-5854,-15073,-306,271,-30,2462652,500,39:15.9,39:15.885
-201.1686207,-92.29067067,-96.56236436,124.9273054,344.930064,503.9687971,-112.1903247,-197.9680613,3241,0,4282,-5854,-15073,-306,271,-30,2462653,500,39:15.9,39:15.885
-112.1868293,-52.91723561,-9.825298368,165.1530351,338.7341235,334.9818915,7.557496231,-67.50608462,3241,0,4282,-5854,-15073,-306,271,-30,2462654,500,39:15.9,39:15.885
39.14521528,195.4201295,190.1981634,439.2039817,298.7812148,250.1428409,51.98934811,5.477204863,3241,0,4282,-5854,-15073,-306,271,-30,2462655,500,39:15.9,39:15.885
59.5657982,194.5990743,189.3050671,254.6011848,201.2569129,110.6195303,23.16465848,27.729228,3241,0,4282,-5854,-15073,-306,271,-30,2462656,500,39:15.9,39:15.885
-242.9254901,-290.5774276,-303.4497437,-345.506715,54.70767452,-100.7105739,6.742084293,-117.9841467,3241,0,4282,-5854,-15073,-306,271,-30,2462657,500,39:15.9,39:15.886
-229.4723393,-239.2957122,-353.9729021,-270.1990626,45.62196784,-161.183572,-33.06553184,-148.1844226,3241,0,4282,-5854,-15073,-306,271,-30,2462658,500,39:15.9,39:15.886
-88.92034364,-61.78941225,-244.0410292,-75.38683853,182.495427,222.2853396,-50.07362606,-80.82517077,3241,0,4238,-5860,-15025,-248,148,84,2462659,500,39:15.9,39:15.887
-14.34543612,15.63739162,-188.8763128,-5.395406056,122.7459645,223.3413629,-38.90904792,-42.55860291,3241,0,4238,-5860,-15025,-248,148,84,2462660,500,39:15.9,39:15.887
60.6800046,116.3522985,-147.1441384,47.74551804,58.3829853,70.57237487,70.76288773,72.4766248,3241,0,4238,-5860,-15025,-248,148,84,2462661,500,39:15.9,39:15.887
55.83754445,148.5335001,-191.4065265,26.0880818,-44.15313145,-2.685268459,-47.72687462,34.21992386,3241,0,4238,-5860,-15025,-248,148,84,2462662,500,39:15.9,39:15.887
-22.88758537,14.50131519,-285.9273985,-88.39470332,-66.59120281,115.7285706,16.03820145,11.96728917,3241,0,4238,-5860,-15025,-248,148,84,2462663,500,39:15.9,39:15.887
-107.2311331,-92.08626688,-331.7439326,-338.519445,-251.939028,-199.021406,-50.28946113,-48.96061192,3241,0,4238,-5860,-15025,-248,148,84,2462664,500,39:15.9,39:15.887
64.32067278,172.0171534,-135.0269434,16.14548816,-40.82457727,-174.8830737,10.49791928,51.56900268,3241,0,4238,-5860,-15025,-248,148,84,2462665,500,39:15.9,39:15.887
71.65825875,191.0155644,-14.38750507,93.88313183,51.48995319,-90.01022347,32.60678633,63.35769119,3241,0,4238,-5860,-15025,-248,148,84,2462666,500,39:15.9,39:15.887
-19.85864616,81.37138322,-74.36478223,-9.706306428,5.179128212,-86.78957435,17.08919577,-17.23677712,3241,0,4238,-5860,-15025,-248,148,84,2462667,500,39:15.9,39:15.888
-85.84359374,-5.305067662,-178.5031255,-149.1345608,-183.8495267,-242.0750189,-36.49220591,-40.72201816,3241,0,4238,-5860,-15025,-248,148,84,2462668,500,39:15.9,39:15.888
-41.69114462,-4.727452868,-173.8034396,-286.750188,-381.2128482,-635.339105,-14.3689322,24.02840886,3241,0,4273,-5848,-15056,-151,232,30,2462669,500,39:15.9,39:15.888
-61.49886562,-28.49180883,-199.4526275,-370.0860342,-445.4195356,-658.0474994,-8.368266239,-15.97969683,3241,0,4273,-5848,-15056,-151,232,30,2462670,500,39:15.9,39:15.888
