CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
304.0185655,435.1462715,422.271798,425.3411831,335.0728375,469.8493511,441.9179008,-70.05314116,3238,0,3831,-5867,-15139,-119,171,73,2499861,500,40:30.3,40:30.319
-46.54666045,58.29643696,161.3933396,0.22431584,-124.5865674,-229.7587933,-126.0794935,-339.582013,3238,0,3831,-5867,-15139,-119,171,73,2499862,500,40:30.3,40:30.319
-272.5515386,-159.9988877,14.3148759,-136.2440744,-162.5369225,-335.604367,-260.1371408,-357.2646467,3238,0,3831,-5867,-15139,-119,171,73,2499863,500,40:30.3,40:30.319
-416.1927924,-364.1461863,-200.6545273,-349.2557134,-333.0624356,-376.925424,-466.4291374,-222.4429386,3238,0,3831,-5867,-15139,-119,171,73,2499864,500,40:30.3,40:30.319
-145.7476751,-79.40918605,8.111172793,-95.68881968,-161.8264178,-251.0049301,-273.1832658,-96.520935,3238,0,3831,-5867,-15139,-119,171,73,2499865,500,40:30.3,40:30.319
-31.71031627,42.63926159,73.45599038,85.53593031,63.72044258,-4.004922825,-119.6491946,20.88086861,3238,0,3831,-5867,-15139,-119,171,73,2499866,500,40:30.3,40:30.319
-7.266304158,88.72099887,113.4475119,151.5651022,199.6842319,240.0489739,72.90004445,-34.50397074,3238,0,3831,-5867,-15139,-119,171,73,2499867,500,40:30.3,40:30.319
-194.0847102,-129.7716946,-32.59959651,-139.4577737,-71.11614371,-41.62493406,-87.70237617,-196.3303067,3238,0,3831,-5867,-15139,-119,171,73,2499868,500,40:30.3,40:30.319
-353.032447,-287.1102005,-216.6122795,-358.3270291,-403.8090913,-409.4917944,-405.0205022,-242.5967827,3238,0,3848,-5780,-15190,-353,195,29,2499869,500,40:30.3,40:30.319
-319.761483,-271.1000095,-175.0803384,-374.018951,-486.1520574,-476.0563642,-436.5214044,-86.77276296,3238,0,3848,-5780,-15190,-353,195,29,2499870,500,40:30.3,40:30.319
