CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
588.8386373,401.62377,313.0535932,323.085353,353.5953937,63.29352408,1061.61273,793.5738428,3511,0,-333,-5391,-15738,11,188,-13,457236,500,54:36.9,54:36.851
503.220846,429.9600218,477.8965104,623.3049655,538.2087497,94.2167929,381.5646959,436.005569,3511,0,-333,-5391,-15738,11,188,-13,457237,500,54:36.9,54:36.851
769.7116885,769.7366847,853.0042959,1020.220701,914.1981488,429.900463,684.5937259,739.803675,3511,0,-333,-5391,-15738,11,188,-13,457238,500,54:36.9,54:36.851
584.8780834,560.3174585,662.6690671,764.6264318,678.1874647,433.6246688,503.3503989,489.0071748,3511,0,-333,-5391,-15738,11,188,-13,457239,500,54:36.9,54:36.851
542.9040865,594.5042467,678.0239936,758.088033,731.3416151,606.9405398,677.8459039,566.6688302,3511,0,-333,-5391,-15738,11,188,-13,457240,500,54:36.9,54:36.851
610.2985407,645.1192007,643.4708709,591.9292022,612.3614352,694.9147612,835.9939459,712.1381066,3511,0,-333,-5391,-15738,11,188,-13,457241,500,54:36.9,54:36.851
537.0276663,612.6316779,627.8668285,712.5542771,772.1564658,638.0351657,783.763886,648.4491418,3511,0,-333,-5391,-15738,11,188,-13,457242,500,54:36.9,54:36.851
398.7398064,434.6927121,565.9644927,741.1645737,815.6499263,610.8233409,420.7139838,406.6209799,3511,0,-333,-5391,-15738,11,188,-13,457243,500,54:36.9,54:36.851
255.1268614,296.336642,432.0746978,513.8281717,489.3969354,435.2105057,-51.61120411,186.3804176,3511,0,-333,-5391,-15738,11,188,-13,457244,500,54:36.9,54:36.851
262.4802934,249.5504418,344.3690701,256.0943701,234.5324634,293.2568178,218.6235052,246.9862465,3511,0,-333,-5391,-15738,11,188,-13,457245,500,54:36.9,54:36.851
271.5803701,244.7976613,319.5897163,291.5554967,276.087593,332.2491968,356.9487988,286.2965777,3511,0,-319,-5389,-15730,-63,207,37,457246,500,54:36.9,54:36.851
178.9450333,78.32959536,109.0898997,28.22702939,-15.43580721,122.9394303,409.0215953,192.2071803,3511,0,-319,-5389,-15730,-63,207,37,457247,500,54:36.9,54:36.851
414.5351332,317.6974665,258.0546507,203.8423918,149.0389345,223.790456,776.1134924,611.0799125,3511,0,-319,-5389,-15730,-63,207,37,457248,500,54:36.9,54:36.851
284.3472758,264.8547318,297.5650916,446.1963689,448.0906102,244.7513935,-146.2126254,138.1617284,3511,0,-319,-5389,-15730,-63,207,37,457249,500,54:36.9,54:36.851
433.9219791,437.8952579,455.2777496,609.8297896,573.5505894,427.5533856,144.9398188,346.2403095,3511,0,-319,-5389,-15730,-63,207,37,457250,500,54:36.9,54:36.852
301.1087668,253.0455832,222.7710207,294.3911657,194.9289828,85.53792984,71.77924538,179.1997987,3511,0,-319,-5389,-15730,-63,207,37,457251,500,54:36.9,54:36.852
383.6748018,428.1431868,406.0296889,569.917836,431.5625264,283.7018194,250.3300325,303.2860956,3511,0,-319,-5389,-15730,-63,207,37,457252,500,54:36.9,54:36.852
336.5147305,353.4365522,346.3170432,468.5050073,279.6953107,158.4072416,-14.59608896,108.8268032,3511,0,-319,-5389,-15730,-63,207,37,457253,500,54:36.9,54:36.852
228.9414961,205.2768655,140.0555811,180.9149144,21.23793447,15.01320222,20.65641747,97.65778326,3511,0,-319,-5389,-15730,-63,207,37,457254,500,54:36.9,54:36.852
136.9186419,148.0981854,37.36913283,75.67111982,-88.34582975,-119.709251,-262.256231,0.973261942,3511,0,-319,-5389,-15730,-63,207,37,457255,500,54:36.9,54:36.852
201.0061467,194.8347502,84.03741868,166.8419089,-21.80828796,-81.84574692,-199.2914152,86.55463246,3511,0,-309,-5433,-15765,-72,166,106,457256,500,54:36.9,54:36.852
102.362979,-12.33243791,-117.6848949,-170.0976846,-346.2586606,-235.0878857,-87.92745493,-28.90257153,3511,0,-309,-5433,-15765,-72,166,106,457257,500,54:36.9,54:36.853
260.3836268,211.8832862,96.41560741,121.6706084,29.77992243,79.96603113,333.0685226,331.2176948,3511,0,-309,-5433,-15765,-72,166,106,457258,500,54:36.9,54:36.853
204.2114095,156.7147641,9.720578041,-25.11628975,-118.7516386,25.22648688,35.70875067,175.848203,3511,0,-309,-5433,-15765,-72,166,106,457259,500,54:36.9,54:36.853
297.4936884,287.8872661,152.1811583,167.1853906,-40.74714483,125.819106,150.2184544,279.2808486,3511,0,-309,-5433,-15765,-72,166,106,457260,500,54:36.9,54:36.853
334.4253521,289.1161099,141.2827398,78.16578291,-111.095381,28.41365748,166.666606,274.5017396,3511,0,-309,-5433,-15765,-72,166,106,457261,500,54:36.9,54:36.853
265.3019417,216.8108208,82.67776121,109.6573433,21.3879254,69.09200926,77.35291008,211.5403594,3511,0,-309,-5433,-15765,-72,166,106,457262,500,54:36.9,54:36.853
247.2173039,123.8039824,-34.81505961,-41.31043768,-133.6483043,-72.23049807,38.76848529,135.0775986,3511,0,-309,-5433,-15765,-72,166,106,457263,500,54:36.9,54:36.853
197.3913115,52.22194829,-77.97684796,-45.61885884,-85.62263118,-58.92374462,111.4850095,56.1426267,3511,0,-309,-5433,-15765,-72,166,106,457264,500,54:36.9,54:36.854
335.586716,232.7296963,99.55320355,236.3367119,187.0933717,100.8517494,168.2818935,220.5080655,3511,0,-309,-5433,-15765,-72,166,106,457265,500,54:36.9,54:36.854
405.624663,248.8173159,55.58833342,200.8982741,200.4187644,110.7719605,215.9875972,322.4897288,3511,0,-320,-5410,-15753,-212,185,95,457266,500,54:36.9,54:36.854
268.4198182,11.6781431,-160.4246137,-133.9094689,-137.8793708,-166.008639,252.11507,103.4314695,3511,0,-320,-5410,-15753,-212,185,95,457267,500,54:36.9,54:36.854
514.7237441,318.4288832,144.6299516,345.1965989,411.4753183,175.5170397,427.8984488,401.6842309,3511,0,-320,-5410,-15753,-212,185,95,457268,500,54:36.9,54:36.854
309.0475047,70.82384017,-100.299153,-1.894061863,10.3524207,-169.0716414,16.2551567,82.3185506,3511,0,-320,-5410,-15753,-212,185,95,457269,500,54:36.9,54:36.855
511.8031195,279.6666225,45.76651616,213.0971612,147.3590403,7.634608971,420.0572626,417.94886,3511,0,-320,-5410,-15753,-212,185,95,457270,500,54:36.9,54:36.855
569.1964562,306.5750816,75.67254251,291.1775291,284.3881852,141.8859729,503.2482528,481.8926782,3511,0,-320,-5410,-15753,-212,185,95,457271,500,54:36.9,54:36.855
839.096405,584.0411022,330.2627134,587.3393059,624.4298596,499.8438162,865.4827001,893.8318876,3511,0,-320,-5410,-15753,-212,185,95,457272,500,54:36.9,54:36.855
848.7241868,513.184716,241.8480974,363.6100495,251.1900598,171.8777887,914.1617652,849.8306614,3511,0,-320,-5410,-15753,-212,185,95,457273,500,54:36.9,54:36.855
898.8275679,562.8502342,292.4986505,389.8370943,189.0211471,151.3246548,1081.682572,884.7752465,3511,0,-320,-5410,-15753,-212,185,95,457274,500,54:36.9,54:36.855
840.3062196,563.0402769,372.852124,695.149187,598.0611626,395.1789456,363.4130537,568.4818263,3511,0,-320,-5410,-15753,-212,185,95,457275,500,54:36.9,54:36.855
923.5048143,668.2988647,459.3895743,712.891426,474.1891119,395.3835791,392.9811996,642.5049967,3511,0,-325,-5376,-15733,-302,270,11,457276,500,54:36.9,54:36.856
849.7768552,508.8918539,285.3461544,708.2162051,869.775485,901.5567068,602.9908799,638.5889611,3511,0,-325,-5376,-15733,-302,270,11,457277,500,54:36.9,54:36.856
1144.372179,894.9295025,629.6178049,1153.943012,1210.79711,1229.839524,1031.451463,1077.731613,3511,0,-325,-5376,-15733,-302,270,11,457278,500,54:36.9,54:36.856
1085.345444,772.5639966,461.3070765,807.6215901,761.89645,894.7520584,994.6729335,1009.99835,3511,0,-325,-5376,-15733,-302,270,11,457279,500,54:36.9,54:36.856
993.4673273,714.6733698,394.3701499,759.4263416,649.3945138,721.8406862,1056.712271,959.7019898,3511,0,-325,-5376,-15733,-302,270,11,457280,500,54:36.9,54:36.856
844.9392129,664.6605498,388.2839269,808.1442989,775.8842762,894.0223756,397.2416441,588.1915726,3511,0,-325,-5376,-15733,-302,270,11,457281,500,54:36.9,54:36.856
729.629873,640.8868675,415.004371,903.2179987,943.0981346,997.2919824,-5.143877825,389.601148,3511,0,-325,-5376,-15733,-302,270,11,457282,500,54:36.9,54:36.857
655.5672526,510.3503835,241.2046676,590.615281,576.1052046,748.4051894,237.0816577,435.4783706,3511,0,-325,-5376,-15733,-302,270,11,457283,500,54:36.9,54:36.857
654.6036019,542.2727863,241.3696874,545.8165891,528.6512518,708.0172487,379.5344218,555.5487739,3511,0,-325,-5376,-15733,-302,270,11,457284,500,54:36.9,54:36.857
663.3448342,566.5079085,277.569593,529.6963563,420.3375271,555.2663941,410.6305172,590.1581983,3511,0,-325,-5376,-15733,-302,270,11,457285,500,54:36.9,54:36.857
786.7504852,742.2759799,444.4559117,712.0939788,514.6512173,648.9589804,721.0710921,815.8904461,3511,0,-330,-5378,-15706,-202,279,68,457286,500,54:36.9,54:36.858
686.5780115,660.3902524,412.2918284,636.7581949,559.635602,706.9846961,555.8600601,666.052582,3511,0,-330,-5378,-15706,-202,279,68,457287,500,54:36.9,54:36.858
916.6307449,970.8040073,750.6037522,1063.842909,1055.466647,1188.20771,955.3509874,1023.679237,3511,0,-330,-5378,-15706,-202,279,68,457288,500,54:36.9,54:36.859
926.5422858,982.2437084,779.6328167,864.6688387,477.9966047,752.6746529,1007.962561,1020.494695,3511,0,-330,-5378,-15706,-202,279,68,457289,500,54:36.9,54:36.859
830.445674,816.525196,669.5909865,808.5131058,679.046981,833.3713455,867.5990863,931.7062299,3511,0,-330,-5378,-15706,-202,279,68,457290,500,54:36.9,54:36.859
815.814668,758.1134502,647.1217062,775.8266184,713.9849805,852.4584157,712.781482,891.3959731,3511,0,-330,-5378,-15706,-202,279,68,457291,500,54:36.9,54:36.859
839.1230384,765.5486417,691.281767,856.7312688,858.781798,974.3688898,826.2573057,952.4966297,3511,0,-330,-5378,-15706,-202,279,68,457292,500,54:36.9,54:36.859
902.4943946,814.7284282,741.9285416,894.2452799,1005.570736,1093.872774,893.3621241,1004.077142,3511,0,-330,-5378,-15706,-202,279,68,457293,500,54:36.9,54:36.861
756.4040068,641.9837985,595.3231251,620.7514928,662.8458868,769.5845736,647.0351744,791.7087438,3511,0,-330,-5378,-15706,-202,279,68,457294,500,54:36.9,54:36.861
806.1338485,666.1885154,594.9099458,643.2217154,668.7102007,728.3789927,689.9032238,847.6371376,3511,0,-330,-5378,-15706,-202,279,68,457295,500,54:36.9,54:36.861
892.546769,831.9724068,750.6848149,884.3576185,797.4022785,773.6000331,680.4749447,931.6396813,3511,0,-331,-5374,-15756,-263,316,-74,457296,500,54:36.9,54:36.862
898.6436508,838.0744674,756.2293571,947.4711669,1001.093924,821.6782748,678.3195847,948.3747703,3511,0,-331,-5374,-15756,-263,316,-74,457297,500,54:36.9,54:36.862
1009.210982,970.2927718,835.1264356,1161.589407,1326.64671,930.2909136,1146.698489,1247.748346,3511,0,-331,-5374,-15756,-263,316,-74,457298,500,54:36.9,54:36.863
808.7275599,739.1965744,517.4464162,742.6366052,749.232434,415.840965,1122.938541,1043.16351,3511,0,-331,-5374,-15756,-263,316,-74,457299,500,54:36.9,54:36.863
800.2364902,752.1303162,444.951387,549.3371722,389.5289337,95.47395987,1014.838371,999.6545346,3511,0,-331,-5374,-15756,-263,316,-74,457300,500,54:36.9,54:36.864
657.9198764,607.2099954,278.3323609,446.7236865,277.8493925,-69.79834419,898.7072513,827.154054,3511,0,-331,-5374,-15756,-263,316,-74,457301,500,54:36.9,54:36.864
580.1957665,561.1751927,228.2985091,476.5937296,453.5648348,92.94628518,829.2522018,751.4300088,3511,0,-331,-5374,-15756,-263,316,-74,457302,500,54:36.9,54:36.864
605.2643195,623.3186713,286.8529162,502.0078999,437.0388732,-20.72522486,427.0444203,710.7157923,3511,0,-331,-5374,-15756,-263,316,-74,457303,500,54:36.9,54:36.866
456.3944171,483.6915372,257.2046682,507.166378,357.4537846,-125.7940433,276.8202026,512.9424086,3511,0,-331,-5374,-15756,-263,316,-74,457304,500,54:36.9,54:36.866
456.9852454,437.3697242,187.7774164,420.4846122,408.486644,211.6660308,285.7528313,530.301394,3511,0,-331,-5374,-15756,-263,316,-74,457305,500,54:36.9,54:36.866
408.4677897,384.287188,126.249751,319.657671,386.198509,444.6247868,316.2935918,491.9099377,3511,0,-302,-5404,-15815,48,285,102,457306,500,54:36.9,54:36.866
