CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
157.6627945,183.3708537,330.3523308,232.6777436,126.4931002,110.9609532,164.205099,177.7101434,3187,0,-2212,2143,-16156,9,151,64,286148,500,20:54.1,20:54.057
208.9784493,237.600182,358.3660847,286.5264516,166.9758867,194.7455234,199.178536,210.8981233,3187,0,-2212,2143,-16156,9,151,64,286149,500,20:54.1,20:54.057
164.3122725,155.3125152,223.8926312,170.5975561,33.00975027,88.74964308,123.35675,128.6238059,3187,0,-2212,2143,-16156,9,151,64,286150,500,20:54.1,20:54.057
147.6125089,100.680863,138.6857929,105.1227138,-46.30964292,23.7925453,84.78371819,99.85684265,3187,0,-2212,2143,-16156,9,151,64,286151,500,20:54.1,20:54.057
95.72025695,50.99804146,195.6831631,166.3264763,42.93549744,146.9420071,127.7948122,90.60753211,3187,0,-2212,2143,-16156,9,151,64,286152,500,20:54.1,20:54.057
158.5791746,141.2100768,301.2279738,260.0057896,127.8724928,208.410672,169.6875285,146.5010305,3187,0,-2212,2143,-16156,9,151,64,286153,500,20:54.1,20:54.057
132.5554308,117.3469876,278.3819497,186.3324129,58.27789092,146.5093182,139.3089762,127.3013305,3187,0,-2230,2192,-16206,2,151,46,286154,500,20:54.1,20:54.057
232.654313,209.0795728,313.10236,194.3691303,114.1577414,205.0353593,220.4085747,186.7553654,3187,0,-2230,2192,-16206,2,151,46,286155,500,20:54.1,20:54.057
245.9272361,241.52686,328.1622564,188.8156532,132.3475921,229.4576859,270.061582,214.7428108,3187,0,-2230,2192,-16206,2,151,46,286156,500,20:54.1,20:54.057
69.14003608,76.38711686,189.852415,52.23044613,-4.049329755,82.4824052,103.5770912,60.94351066,3187,0,-2230,2192,-16206,2,151,46,286157,500,20:54.1,20:54.057
87.63916036,85.68098322,186.5373541,43.61922619,16.35478704,119.1938753,154.3960638,119.1807513,3187,0,-2230,2192,-16206,2,151,46,286158,500,20:54.1,20:54.057
95.43350998,91.2833657,248.603727,53.72063885,27.64458269,121.488654,160.387795,110.7143871,3187,0,-2230,2192,-16206,2,151,46,286159,500,20:54.1,20:54.057
