CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
-76.1867073,42.21297067,28.84816947,73.73253183,69.08192225,-180.4554243,-12.1981881,54.22073674,3178,0,-1840,4495,-15876,-235,163,89,327026,500,22:15.7,22:15.740
-45.58067702,64.35228395,107.2106651,121.6625509,129.5005696,-123.5006047,-10.96697634,61.30604014,3178,0,-1840,4495,-15876,-235,163,89,327027,500,22:15.7,22:15.740
-17.49553776,67.32373083,85.10940733,54.7050707,93.10346151,-125.7609707,-28.71487844,70.33639143,3178,0,-1851,4416,-15858,-180,196,84,327028,500,22:15.7,22:15.740
3.559892177,40.21525686,75.54693078,13.50933388,52.37409413,-135.443869,-41.42848162,81.50692904,3178,0,-1851,4416,-15858,-180,196,84,327029,500,22:15.7,22:15.740
118.3581875,103.6365949,85.37456244,46.4855807,115.9348715,-43.22551258,41.28008561,191.7535749,3178,0,-1851,4416,-15858,-180,196,84,327030,500,22:15.7,22:15.741
-35.7930843,-75.91434445,-12.18233452,31.46783053,140.6546293,-70.12010798,-22.87586371,85.08740345,3178,0,-1851,4416,-15858,-180,196,84,327031,500,22:15.7,22:15.741
25.55023764,46.36532213,143.1793873,99.57462656,119.4919834,-125.1209826,-24.36024394,111.4050856,3178,0,-1851,4416,-15858,-180,196,84,327032,500,22:15.7,22:15.741
48.99141738,71.07308786,186.3088725,112.3969279,124.5332226,-138.7092508,-87.62203125,73.05648855,3178,0,-1851,4416,-15858,-180,196,84,327033,500,22:15.7,22:15.741
85.20030552,11.83340175,13.22439384,-2.954598137,106.258645,-91.59206275,-69.94964747,103.7955839,3178,0,-1851,4416,-15858,-180,196,84,327034,500,22:15.7,22:15.741
-33.9308731,-145.243204,-90.51226372,-117.2904757,-67.33156007,-190.5943935,-90.62169716,48.93330975,3178,0,-1851,4416,-15858,-180,196,84,327035,500,22:15.7,22:15.741
33.281001,-2.702139346,43.35162924,-89.57256873,-112.7069163,-216.4975125,-71.16721679,95.73903163,3178,0,-1851,4416,-15858,-180,196,84,327036,500,22:15.7,22:15.741
15.66810965,-21.22307831,24.9500584,-23.67022805,-35.57538827,-187.6545607,-59.25687783,96.19862571,3178,0,-1851,4416,-15858,-180,196,84,327037,500,22:15.7,22:15.741
-60.26410325,-86.90007263,-22.83854807,-19.10269936,-55.08207924,-259.0648674,-121.2664393,-23.53347054,3178,0,-1843,4348,-15765,-128,158,79,327038,500,22:15.7,22:15.741
-36.13940795,-78.51113765,-80.81281743,-44.12690392,-54.05307961,-221.2442247,-119.2635339,-15.4873973,3178,0,-1843,4348,-15765,-128,158,79,327039,500,22:15.7,22:15.741
49.04650285,72.67152808,98.92509458,37.67731782,-82.42822547,-192.4843926,-60.34356251,88.28151389,3178,0,-1843,4348,-15765,-128,158,79,327040,500,22:15.7,22:15.741
-56.94927926,-16.55439652,46.28702419,60.1695103,-162.6995793,-335.9269653,-172.2842889,-29.47873158,3178,0,-1843,4348,-15765,-128,158,79,327041,500,22:15.7,22:15.741
12.42838117,26.08734845,98.11227166,86.81267211,-40.03243018,-202.3704591,-77.39908874,75.35678399,3178,0,-1843,4348,-15765,-128,158,79,327042,500,22:15.7,22:15.741
8.639008796,-39.26042478,-58.82716232,-92.76096408,-92.29565404,-169.4740181,6.974743769,109.2956429,3178,0,-1843,4348,-15765,-128,158,79,327043,500,22:15.7,22:15.741
-13.44300929,-13.00382978,-42.99297822,6.540911659,45.37752094,-124.422019,-32.70706261,83.69282507,3178,0,-1843,4348,-15765,-128,158,79,327044,500,22:15.7,22:15.741
-52.44274476,-47.40162196,-84.98956763,-41.28803229,-18.44770639,-190.7964608,-62.32219327,41.1025256,3178,0,-1843,4348,-15765,-128,158,79,327045,500,22:15.7,22:15.741
-53.20952929,-49.26582963,-88.77722075,-87.81345161,-74.79765099,-229.5652222,-81.60771727,72.57311017,3178,0,-1843,4348,-15765,-128,158,79,327046,500,22:15.7,22:15.741
