CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
76.28643913,90.91761953,74.98914102,-44.30550868,10.47707199,-133.3417031,11.38489875,-27.2750202,3174,0,-2001,3195,-16055,-110,148,49,452573,500,26:26.7,26:26.673
12.98469991,36.21383495,45.87541823,-69.00489089,-22.60539413,-167.9954533,-41.59047125,-102.5563176,3174,0,-2001,3195,-16055,-110,148,49,452574,500,26:26.7,26:26.673
12.68559943,25.15003616,54.75737574,0.916140129,73.16683397,-85.73661611,-10.29885217,-81.71210245,3174,0,-2001,3195,-16055,-110,148,49,452575,500,26:26.7,26:26.673
20.72406687,17.97644273,70.52147069,11.23613805,102.6208358,-24.0070151,29.84041229,-26.64815829,3174,0,-2001,3195,-16055,-110,148,49,452576,500,26:26.7,26:26.673
6.567783722,-10.85206913,9.519046438,-63.91802285,50.36623958,-78.91491205,5.699921467,-42.19542461,3174,0,-2001,3195,-16055,-110,148,49,452577,500,26:26.7,26:26.673
79.34558556,43.7389863,10.50836035,-126.7100317,22.49800124,-63.63723733,0.894294687,-0.128644568,3174,0,-2001,3195,-16055,-110,148,49,452578,500,26:26.7,26:26.673
15.08078424,-41.52300263,-10.69502588,-94.05245425,41.94428338,-52.55701887,-26.96552765,-36.76189485,3174,0,-1993,3159,-16063,-72,151,45,452579,500,26:26.7,26:26.673
-29.63819162,-112.5279564,-52.14078287,-121.2588359,0.138931766,-87.95870068,-53.87966551,-90.99758651,3174,0,-1993,3159,-16063,-72,151,45,452580,500,26:26.7,26:26.673
46.63326757,-48.73592704,59.99830325,-18.42325875,119.5874433,14.61104151,2.882684922,-47.64022138,3174,0,-1993,3159,-16063,-72,151,45,452581,500,26:26.7,26:26.673
4.935650944,-96.27371676,6.688653413,-97.97987279,16.67042837,-116.5711927,-79.55051428,-124.4098697,3174,0,-1993,3159,-16063,-72,151,45,452582,500,26:26.7,26:26.673
72.78173709,-16.40778501,58.39292336,-75.08296379,18.3183764,-124.0545375,-67.11881452,-70.10999864,3174,0,-1993,3159,-16063,-72,151,45,452583,500,26:26.7,26:26.673
45.23564137,-24.45573879,12.38505701,-65.92748934,60.90863949,-105.8757349,-80.75658827,-83.81412149,3174,0,-1993,3159,-16063,-72,151,45,452584,500,26:26.7,26:26.673
-98.5899918,-132.1593366,-58.72333578,-114.2983722,22.65241618,-80.67063046,-64.89413853,-109.6494991,3174,0,-1993,3159,-16063,-72,151,45,452585,500,26:26.7,26:26.673
-142.968528,-119.8836789,-13.69133285,-78.00260719,-15.27350387,-136.2642854,-124.7348412,-155.9564022,3174,0,-1993,3159,-16063,-72,151,45,452586,500,26:26.7,26:26.673
-154.8161267,-150.3678994,-73.43801212,-90.42127906,-39.3240916,-168.0125923,-156.0392848,-187.1044441,3174,0,-1993,3159,-16063,-72,151,45,452587,500,26:26.7,26:26.673
-55.67039245,-102.0743631,-76.11994949,-163.5895277,-51.48749126,-114.4434285,-93.38431913,-88.15428604,3174,0,-1993,3159,-16063,-72,151,45,452588,500,26:26.7,26:26.674
-73.32642821,-88.9057535,-36.6128491,-139.8771927,-77.84324975,-151.824014,-126.4866873,-109.3869657,3174,0,-1987,3155,-16082,-82,179,71,452589,500,26:26.7,26:26.674
-43.47440882,-37.87760877,62.09790342,-20.22385124,61.11717819,-14.09774038,-61.54990299,-27.51570991,3174,0,-1987,3155,-16082,-82,179,71,452590,500,26:26.7,26:26.674
-26.5364706,1.533621565,110.1101263,0.590618654,102.2832991,77.75915758,36.14691421,39.23233067,3174,0,-1987,3155,-16082,-82,179,71,452591,500,26:26.7,26:26.674
-155.5513063,-122.3015583,-54.1631943,-156.7625973,-55.03763818,-106.7743151,-87.32970156,-101.2652589,3174,0,-1987,3155,-16082,-82,179,71,452592,500,26:26.7,26:26.675
-28.06855284,7.251105854,40.56970068,-87.03650829,-21.79140829,-67.53148142,-45.21489813,-8.9053421,3174,0,-1987,3155,-16082,-82,179,71,452593,500,26:26.7,26:26.675
-7.417944546,22.90415969,57.36061985,-39.73561334,30.6942076,-15.53068563,-30.25173328,28.87536084,3174,0,-1987,3155,-16082,-82,179,71,452594,500,26:26.7,26:26.675
