CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
-12.54325208,579.9957763,534.1898848,529.6495466,-26.32857089,-637.5391015,493.3326491,1237.783524,3413,0,14522,-7343,-2670,253,307,182,777008,500,43:04.7,43:04.670
-411.8929258,294.6037048,418.4464811,149.8432023,-334.4210574,-613.2262079,192.9369346,861.809223,3413,0,14522,-7343,-2670,253,307,182,777009,500,43:04.7,43:04.670
-169.388826,461.8703985,490.5373792,416.5759976,-114.4748028,-633.4769363,365.261097,1141.10841,3413,0,14522,-7343,-2670,253,307,182,777010,500,43:04.7,43:04.670
-218.3456351,428.6104102,566.9261567,347.2648851,-112.4269371,-289.9303088,354.8390002,1149.029326,3413,0,14522,-7343,-2670,253,307,182,777011,500,43:04.7,43:04.670
-331.3056833,340.8903166,482.4815096,243.0156015,-213.4409024,-403.0983955,276.6315587,1020.88864,3413,0,14522,-7343,-2670,253,307,182,777012,500,43:04.7,43:04.670
-474.5874746,248.3703438,347.8308598,61.34316921,-376.0419183,-450.1717312,124.4940239,847.8276234,3413,0,14522,-7343,-2670,253,307,182,777013,500,43:04.7,43:04.671
-479.7807218,196.3840609,337.0667742,-85.52925071,-413.0538231,-223.5231646,116.6155092,824.5026282,3413,0,14522,-7343,-2670,253,307,182,777014,500,43:04.7,43:04.671
-556.4803488,153.0713201,150.0583373,-182.4833646,-469.0383105,-432.6934701,14.31765742,727.5214393,3413,0,14522,-7343,-2670,253,307,182,777015,500,43:04.7,43:04.671
-606.8157135,108.7747018,78.14728912,-266.1132303,-542.4137778,-422.5153983,9.481197439,709.6366285,3413,0,14563,-7337,-2690,-163,376,56,777016,500,43:04.7,43:04.671
-428.2073011,238.2041007,132.7217699,-200.4834331,-541.3986366,-599.3565704,140.3229532,913.5029398,3413,0,14563,-7337,-2690,-163,376,56,777017,500,43:04.7,43:04.671
186.840004,734.9767936,567.9153625,512.1056982,-42.90380477,-533.0944918,557.3556891,1499.620543,3413,0,14563,-7337,-2690,-163,376,56,777018,500,43:04.7,43:04.671
-105.0722978,544.770702,429.3887512,144.4800693,-285.6895785,-604.1077195,466.8705606,1265.70417,3413,0,14563,-7337,-2690,-163,376,56,777019,500,43:04.7,43:04.671
-168.7807085,460.1883874,233.1184928,118.4257902,-403.0542321,-974.1656066,456.3599666,1211.812105,3413,0,14563,-7337,-2690,-163,376,56,777020,500,43:04.7,43:04.671
-226.5509382,389.3385649,215.9759856,77.34768172,-303.419335,-895.4963181,408.6737449,1190.351663,3413,0,14563,-7337,-2690,-163,376,56,777021,500,43:04.7,43:04.671
-406.1891326,290.4797468,143.0736672,14.63718076,-342.4053603,-1154.618524,299.4995171,974.7877272,3413,0,14563,-7337,-2690,-163,376,56,777022,500,43:04.7,43:04.671
-359.8641453,384.0468944,128.8313543,-44.50625754,-479.0211374,-1382.992644,254.103925,972.903527,3413,0,14563,-7337,-2690,-163,376,56,777023,500,43:04.7,43:04.671
-370.3685585,424.6470592,256.0586239,133.2414045,-359.3361429,-1361.866329,173.6135465,934.6900441,3413,0,14563,-7337,-2690,-163,376,56,777024,500,43:04.7,43:04.672
-173.9427804,547.5007457,298.0731714,293.6526179,-193.267305,-1580.919467,307.1539441,1138.171117,3413,0,14563,-7337,-2690,-163,376,56,777025,500,43:04.7,43:04.672
-435.0961157,355.0083445,207.9575672,-21.98928776,-428.7713712,-1541.293979,222.9607746,954.3864937,3413,0,14600,-7339,-2706,-231,336,52,777026,500,43:04.7,43:04.672
-672.4214846,171.2080673,46.6178933,-168.491629,-539.1491463,-1695.104881,24.57942032,713.5652706,3413,0,14600,-7339,-2706,-231,336,52,777027,500,43:04.7,43:04.672
-387.6835705,398.6725444,185.4375549,208.8512084,-201.7526209,-1540.91328,257.8144419,1034.106966,3413,0,14600,-7339,-2706,-231,336,52,777028,500,43:04.7,43:04.672
-726.2672559,166.2931909,31.25452871,-105.9492646,-483.434584,-1521.699669,-2.604001709,712.498361,3413,0,14600,-7339,-2706,-231,336,52,777029,500,43:04.7,43:04.672
-481.5325801,280.3166236,-37.05669317,-153.8508607,-549.4353761,-1645.629213,222.6784803,1011.165086,3413,0,14600,-7339,-2706,-231,336,52,777030,500,43:04.7,43:04.672
-478.3859027,266.0733076,18.76490745,-107.7095548,-488.9958489,-1416.339378,206.305109,1008.119622,3413,0,14600,-7339,-2706,-231,336,52,777031,500,43:04.7,43:04.672
-465.3867063,326.8716765,114.1447606,77.47181526,-330.3106577,-1297.469633,167.8588233,990.802854,3413,0,14600,-7339,-2706,-231,336,52,777032,500,43:04.7,43:04.672
-724.5449787,173.6309706,-56.82554736,-147.4589877,-514.4453709,-1347.119169,-31.10170612,746.718223,3413,0,14600,-7339,-2706,-231,336,52,777033,500,43:04.7,43:04.672
-850.3814747,84.01012134,-21.16356555,-155.279066,-501.8251621,-1132.056006,-141.9578623,598.2072247,3413,0,14600,-7339,-2706,-231,336,52,777034,500,43:04.7,43:04.672
-1003.273053,-34.03695581,-218.4613195,-341.6549199,-657.7294723,-1359.088696,-265.5547298,445.3973458,3413,0,14600,-7339,-2706,-231,336,52,777035,500,43:04.7,43:04.672
