CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
-89.30322313,-85.60901825,-86.61904524,-73.58412642,-80.90949662,-62.6760892,-97.43190203,-24.14793421,3134,0,1615,-11600,-11965,-436,209,49,1135666,500,49:12.3,49:12.334
-173.7507133,-182.7669285,-154.4203065,-57.6014425,-222.7681759,-160.1834086,-153.5901181,-101.2486072,3134,0,1615,-11600,-11965,-436,209,49,1135667,500,49:12.3,49:12.334
-158.1042007,-153.1210679,-101.0483636,92.57352805,-215.3230366,-129.9892121,-119.5316473,-90.6823729,3134,0,1615,-11600,-11965,-436,209,49,1135668,500,49:12.3,49:12.334
-31.60017934,40.50592023,175.8740476,212.8063408,-70.72576271,-112.7670352,-132.1573167,-62.06416694,3134,0,1615,-11600,-11965,-436,209,49,1135669,500,49:12.3,49:12.334
-7.867327229,-9.844123392,-11.79449735,-208.1623323,-95.9694331,-108.7460292,-115.5424294,-57.41463558,3134,0,1615,-11600,-11965,-436,209,49,1135670,500,49:12.3,49:12.334
-76.59710659,-75.39742449,9.815805066,-90.52306767,-150.2044568,-203.3441448,-144.5880825,-81.13901819,3134,0,1615,-11600,-11965,-436,209,49,1135671,500,49:12.3,49:12.334
-49.96624482,-37.85001117,13.65767873,-208.0179775,-65.61064681,-19.03956532,-106.1327598,-53.13453844,3134,0,1550,-11791,-11973,116,277,-10,1135672,500,49:12.3,49:12.334
-67.65107425,-54.22146041,-54.69213378,-111.4170287,-83.90299465,-23.99290628,-129.4729916,-69.47402333,3134,0,1550,-11791,-11973,116,277,-10,1135673,500,49:12.3,49:12.335
-15.79302333,-34.39980273,-46.07655488,-95.13833974,-41.51982673,20.7356803,-28.25523613,11.43038236,3134,0,1550,-11791,-11973,116,277,-10,1135674,500,49:12.3,49:12.335
-102.2060286,-91.0327149,24.15291116,-109.0509361,-85.21034224,-70.5408287,-62.40359848,-55.69823978,3134,0,1550,-11791,-11973,116,277,-10,1135675,500,49:12.3,49:12.335
-83.81994818,-64.78698955,-76.95345687,-331.7248891,-44.56995665,-6.027248098,-64.5333839,-64.86877169,3134,0,1550,-11791,-11973,116,277,-10,1135676,500,49:12.3,49:12.335
-181.0280773,-227.3392692,-365.2041719,-605.4918364,-250.1552104,-90.37792952,-63.55676263,-92.90416722,3134,0,1550,-11791,-11973,116,277,-10,1135677,500,49:12.3,49:12.335
-89.38535968,-126.1477416,-339.9692284,-272.0759039,-174.8138929,-35.867978,-41.20648461,-19.17739015,3134,0,1550,-11791,-11973,116,277,-10,1135678,500,49:12.3,49:12.335
-124.4650124,-169.4357991,-275.3809837,-267.2830412,-263.092917,-122.3545844,-34.6640439,-27.22697597,3134,0,1550,-11791,-11973,116,277,-10,1135679,500,49:12.3,49:12.335
-143.0909625,-185.9993856,-235.5369009,-215.1514264,-257.3906743,-79.90587945,-36.11289329,-39.33989781,3134,0,1550,-11791,-11973,116,277,-10,1135680,500,49:12.3,49:12.335
-168.7963569,-195.9248269,-202.140673,-218.8454914,-261.1106048,14.61798496,-6.695656799,-34.71664499,3134,0,1550,-11791,-11973,116,277,-10,1135681,500,49:12.3,49:12.335
-217.1860927,-227.3538054,-260.1769791,-422.0496429,-438.191248,-90.45377512,0.00503416,-32.05279724,3134,0,1499,-11728,-11935,494,280,28,1135682,500,49:12.3,49:12.335
-85.91004314,-30.43139447,-140.7669437,-402.0530864,-382.5858964,-129.4933173,38.87987063,-6.126540397,3134,0,1499,-11728,-11935,494,280,28,1135683,500,49:12.3,49:12.335
173.8773284,311.0582271,244.6452539,23.96249644,-26.66053715,14.83153873,20.62521102,95.38490941,3134,0,1499,-11728,-11935,494,280,28,1135684,500,49:12.3,49:12.335
60.0511364,143.7181658,115.9826202,82.58563192,-26.71785781,-34.54424672,-31.33169681,22.56944724,3134,0,1499,-11728,-11935,494,280,28,1135685,500,49:12.3,49:12.336
-52.76469453,23.32930017,95.25687185,62.98628811,-49.6132629,-40.70533501,-75.64764514,-73.97848781,3134,0,1499,-11728,-11935,494,280,28,1135686,500,49:12.3,49:12.336
-121.1284996,-49.37900192,-4.875543461,60.75477542,-18.03366834,-36.01783036,-132.6737648,-136.6271208,3134,0,1499,-11728,-11935,494,280,28,1135687,500,49:12.3,49:12.336
-20.32741578,64.54961605,60.20914651,65.794406,62.5802827,39.56748242,-38.83620322,-52.15742953,3134,0,1499,-11728,-11935,494,280,28,1135688,500,49:12.3,49:12.336
-70.76810498,-6.711544249,-18.98788888,-63.00511695,-45.84249129,-46.80323696,-74.58533129,-90.53599671,3134,0,1499,-11728,-11935,494,280,28,1135689,500,49:12.3,49:12.336
40.15218494,102.5261158,90.388592,-65.87656158,-29.03523584,-51.29071485,-42.02015477,-21.67057161,3134,0,1499,-11728,-11935,494,280,28,1135690,500,49:12.3,49:12.336
-24.39716278,33.01796049,47.25816374,-23.69321882,-42.4200178,-36.05881848,-95.57705062,-47.83840508,3134,0,1499,-11728,-11935,494,280,28,1135691,500,49:12.3,49:12.336
-93.33197052,-37.73746607,-22.83236644,138.6715615,-98.27329543,-81.49624036,-97.24117094,-54.41953905,3134,0,1452,-11463,-11888,115,71,92,1135692,500,49:12.3,49:12.336
-76.40428831,3.765499977,65.49393733,369.2866653,-78.31544155,-55.84528718,-18.77528011,-21.97710287,3134,0,1452,-11463,-11888,115,71,92,1135693,500,49:12.3,49:12.336
32.05326608,144.420059,231.9674612,210.6339511,-5.419699365,-12.90194901,3.638458455,53.61658333,3134,0,1452,-11463,-11888,115,71,92,1135694,500,49:12.3,49:12.337
-30.23372818,84.45424905,94.08720389,-152.2693581,-128.3310753,-121.9495028,-45.82206742,-3.716343865,3134,0,1452,-11463,-11888,115,71,92,1135695,500,49:12.3,49:12.337
-41.75347299,72.22610657,67.18387244,-109.1273579,-119.6363744,-90.57979772,-24.80899708,-8.122790344,3134,0,1452,-11463,-11888,115,71,92,1135696,500,49:12.3,49:12.337
-101.0312761,-8.212084168,-74.66498851,-260.0823774,-115.7361168,-80.10383125,-93.69739438,-74.08637496,3134,0,1452,-11463,-11888,115,71,92,1135697,500,49:12.3,49:12.337
-80.29249258,14.50811004,-39.35635306,-168.1736344,-35.9923645,-4.486710522,-72.25700622,-69.74037056,3134,0,1452,-11463,-11888,115,71,92,1135698,500,49:12.3,49:12.337
-3.230076715,114.9069475,72.46949437,-26.41816938,72.58116288,104.4236169,-53.0414268,-18.8162227,3134,0,1452,-11463,-11888,115,71,92,1135699,500,49:12.3,49:12.337
-28.53618988,20.06221534,-76.41018894,-182.617503,5.123066805,113.8570337,-25.53155113,-24.46815346,3134,0,1452,-11463,-11888,115,71,92,1135700,500,49:12.3,49:12.338
-27.08426626,13.02224638,-36.7751831,-284.7334031,-99.26454904,117.2607448,-20.07806028,-8.515632277,3134,0,1452,-11463,-11888,115,71,92,1135701,500,49:12.3,49:12.338
-37.98933353,40.05785886,92.46307263,-157.2063307,-264.3155722,-116.0498959,-41.32057918,-27.32327758,3134,0,1536,-11386,-11913,-606,101,42,1135702,500,49:12.3,49:12.338
-11.39527577,70.73104041,239.093097,79.56035793,-286.0612598,-219.1347408,10.68809202,-14.72919953,3134,0,1536,-11386,-11913,-606,101,42,1135703,500,49:12.3,49:12.338
53.16685176,109.4042907,178.2093376,-92.5214576,-239.6435006,-102.8713246,39.00705828,21.56545394,3134,0,1536,-11386,-11913,-606,101,42,1135704,500,49:12.3,49:12.338
-8.57539488,-57.38798267,-317.0796025,-304.5245285,-247.7202535,-132.1259652,-31.5278651,-18.398896,3134,0,1536,-11386,-11913,-606,101,42,1135705,500,49:12.3,49:12.338
13.43793192,-0.908430944,-91.28836766,-84.43788839,-164.8666522,-85.75325535,-27.39337303,-13.39947302,3134,0,1536,-11386,-11913,-606,101,42,1135706,500,49:12.3,49:12.338
14.28745153,-17.3932858,-89.99576708,-48.77190805,-110.6919075,-39.40568739,-23.83147689,-11.55196814,3134,0,1536,-11386,-11913,-606,101,42,1135707,500,49:12.3,49:12.339
-38.56720339,-98.3948179,-180.3754758,-110.6125154,-124.8268721,6.512629037,13.16293894,-5.827989018,3134,0,1536,-11386,-11913,-606,101,42,1135708,500,49:12.3,49:12.339
-67.89658919,-79.8846988,-144.2294117,-255.5855967,-233.0112973,-111.8991887,-28.15928587,-34.26769579,3134,0,1536,-11386,-11913,-606,101,42,1135709,500,49:12.3,49:12.339
-36.55505505,-76.6493409,-262.900417,-386.3267105,-196.1930819,-4.018888948,-7.437605684,11.20091303,3134,0,1536,-11386,-11913,-606,101,42,1135710,500,49:12.3,49:12.339
-115.9373057,-166.667113,-409.2143999,-362.8121418,-188.5556602,53.04765952,-53.22101018,-53.63161925,3134,0,1536,-11386,-11913,-606,101,42,1135711,500,49:12.3,49:12.339
-103.7125029,-148.2065774,-337.8820482,-225.5410586,-227.416754,-35.24963548,-16.91474307,-32.57485453,3134,0,1626,-11598,-11994,-579,299,-31,1135712,500,49:12.3,49:12.339
-19.5817921,-3.438075908,-27.28888389,-106.6466575,-169.7211786,-0.336639862,-12.04543113,-13.24488147,3134,0,1626,-11598,-11994,-579,299,-31,1135713,500,49:12.3,49:12.339
60.38574447,106.7577721,38.06333432,-74.56240963,-138.4021659,104.1030107,-6.514610163,37.1093188,3134,0,1626,-11598,-11994,-579,299,-31,1135714,500,49:12.3,49:12.339
