CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
-219.0232307,-409.2473867,-185.2466669,-349.2121039,-499.8431455,-355.3361896,-161.8215622,-269.1907168,3142,0,1285,-10313,-13009,430,61,105,1010534,500,45:02.1,45:02.131
-314.3098769,-541.4273269,-235.4393686,-281.1462634,-521.942008,-526.0127732,-214.2463177,-333.7768424,3142,0,1285,-10313,-13009,430,61,105,1010535,500,45:02.1,45:02.131
-291.1020844,-559.8184244,-229.0067294,-272.1995149,-604.2082596,-783.2441934,-180.0476928,-297.8803877,3142,0,1285,-10313,-13009,430,61,105,1010536,500,45:02.1,45:02.131
-271.0183136,-540.8013838,-242.5727705,-590.7926437,-635.6221162,-679.5822074,-195.364914,-295.9520355,3142,0,1285,-10313,-13009,430,61,105,1010537,500,45:02.1,45:02.131
-183.8980839,-433.4583738,-308.9747554,-1084.319401,-628.3598466,-605.4053836,-131.3188349,-207.7079827,3142,0,1285,-10313,-13009,430,61,105,1010538,500,45:02.1,45:02.131
-289.3403258,-545.2484175,-353.2193613,-951.3692102,-401.8552156,-570.0187688,-184.654033,-282.3033971,3142,0,1285,-10313,-13009,430,61,105,1010539,500,45:02.1,45:02.131
-328.9358085,-647.724388,-434.6686561,-937.1809369,-238.5772999,-432.7675621,-170.4077178,-288.1894104,3142,0,1285,-10313,-13009,430,61,105,1010540,500,45:02.1,45:02.131
-329.5344354,-672.1343161,-395.6173614,-821.6319039,-482.2609941,-553.0581715,-237.4931242,-322.4369474,3142,0,1285,-10313,-13009,430,61,105,1010541,500,45:02.1,45:02.131
-223.9294054,-504.126205,-150.9166423,-578.340985,-512.4938183,-529.6549572,-246.172095,-289.6430864,3142,0,1418,-10159,-13088,-77,244,57,1010542,500,45:02.1,45:02.133
-240.0356915,-543.0416852,-179.8071106,-566.4879358,-527.66673,-506.5181188,-236.2275357,-292.8296258,3142,0,1418,-10159,-13088,-77,244,57,1010543,500,45:02.1,45:02.133
-204.9662181,-579.5522581,-310.004293,-728.7457362,-524.9978923,-276.6366741,-143.3082102,-226.1911621,3142,0,1418,-10159,-13088,-77,244,57,1010544,500,45:02.1,45:02.133
-222.1139164,-544.1002047,-213.7372361,-513.5604684,-457.4290438,-383.5753747,-165.0205325,-259.7163286,3142,0,1418,-10159,-13088,-77,244,57,1010545,500,45:02.1,45:02.133
-264.1420126,-576.9429361,-242.5075772,-439.2487128,-342.6606107,-357.8116053,-206.684494,-322.9788789,3142,0,1418,-10159,-13088,-77,244,57,1010546,500,45:02.1,45:02.133
-171.4686412,-413.7504814,-74.16999596,-343.1463929,-213.3453609,-254.6116888,-179.5343495,-282.0449681,3142,0,1418,-10159,-13088,-77,244,57,1010547,500,45:02.1,45:02.134
-207.6388009,-453.1145623,-147.198529,-606.3050191,-397.2705242,-449.3519074,-199.2353568,-310.0111593,3142,0,1418,-10159,-13088,-77,244,57,1010548,500,45:02.1,45:02.134
-204.5526842,-429.9996166,-61.0437417,-745.0865421,-503.0054016,-484.530324,-192.7104282,-277.3323213,3142,0,1418,-10159,-13088,-77,244,57,1010549,500,45:02.1,45:02.134
-273.8227073,-650.7467054,-271.6844057,-1037.618221,-530.0055304,-402.5877539,-127.3358172,-260.4258901,3142,0,1418,-10159,-13088,-77,244,57,1010550,500,45:02.1,45:02.134
-409.6280163,-850.0879312,-478.3175364,-1080.185167,-581.1090637,-485.9069228,-180.6771076,-376.8114207,3142,0,1418,-10159,-13088,-77,244,57,1010551,500,45:02.1,45:02.134
-411.912456,-768.0757817,-475.5001476,-810.8485885,-410.3564645,-474.9511682,-247.1511511,-424.9457028,3142,0,1419,-10186,-13154,-242,287,-28,1010552,500,45:02.1,45:02.134
-321.0607007,-615.4086853,-390.0788272,-588.3651341,-301.3305028,-350.0918649,-242.6955345,-393.2776814,3142,0,1419,-10186,-13154,-242,287,-28,1010553,500,45:02.1,45:02.134
-291.563819,-599.0838882,-221.0318317,-519.6198881,-338.2524496,-255.3099391,-202.8114881,-350.5231784,3142,0,1419,-10186,-13154,-242,287,-28,1010554,500,45:02.1,45:02.134
-410.3889229,-801.4504527,-475.7942687,-701.7069148,-503.1657194,-282.2885306,-227.4639127,-418.1826304,3142,0,1419,-10186,-13154,-242,287,-28,1010555,500,45:02.1,45:02.134
-310.686731,-658.6567752,-450.1793246,-804.9171232,-578.6356373,-301.5387548,-208.4488093,-361.6434297,3142,0,1419,-10186,-13154,-242,287,-28,1010556,500,45:02.1,45:02.134
-255.371213,-547.3108229,-432.6783906,-456.4017924,-616.4652878,-455.3680997,-268.5971544,-386.2486087,3142,0,1419,-10186,-13154,-242,287,-28,1010557,500,45:02.1,45:02.134
-296.0680324,-617.1067133,-491.0023551,-286.9065208,-566.9257786,-434.8453803,-257.9872943,-374.2181526,3142,0,1419,-10186,-13154,-242,287,-28,1010558,500,45:02.1,45:02.134
-348.3672076,-650.0073164,-512.2522303,-498.4364279,-648.9050794,-517.6485842,-265.0939844,-380.0985009,3142,0,1419,-10186,-13154,-242,287,-28,1010559,500,45:02.1,45:02.136
-223.1580884,-475.5111393,-232.1011686,-455.2150181,-378.3514863,-184.6925256,-194.7232002,-296.1704001,3142,0,1419,-10186,-13154,-242,287,-28,1010560,500,45:02.1,45:02.136
-233.5780882,-506.2825915,-192.1524478,-569.008797,-365.9687636,-144.9211581,-306.5300855,-346.3203577,3142,0,1419,-10186,-13154,-242,287,-28,1010561,500,45:02.1,45:02.136
-303.3748045,-666.048955,-439.8977765,-699.9493983,-719.8248372,-420.0637524,-250.3579575,-344.8269369,3142,0,1376,-10268,-13110,125,164,28,1010562,500,45:02.1,45:02.136
-228.5835213,-541.5867875,-175.9148498,-197.9847609,-621.8331584,-589.7217958,-247.9374432,-309.081139,3142,0,1376,-10268,-13110,125,164,28,1010563,500,45:02.1,45:02.136
-217.1634204,-557.8527228,-73.25607545,-80.56416208,-502.8654654,-442.9355438,-196.8636941,-270.9167372,3142,0,1376,-10268,-13110,125,164,28,1010564,500,45:02.1,45:02.136
-245.5784571,-605.7352261,-31.4072913,-174.7543056,-516.5793755,-406.6417572,-221.305143,-304.3466372,3142,0,1376,-10268,-13110,125,164,28,1010565,500,45:02.1,45:02.136
-253.3651978,-639.7673436,-222.5819009,-474.5646943,-684.0843272,-469.1462205,-235.5562761,-342.9603505,3142,0,1376,-10268,-13110,125,164,28,1010566,500,45:02.1,45:02.136
-262.7785549,-635.0066517,-388.5187367,-753.1607176,-745.8954381,-428.1121615,-271.0998649,-355.9680079,3142,0,1376,-10268,-13110,125,164,28,1010567,500,45:02.1,45:02.136
-246.318587,-640.6208969,-397.3330597,-591.1013624,-727.7366406,-408.3313581,-245.5216308,-322.4232078,3142,0,1376,-10268,-13110,125,164,28,1010568,500,45:02.1,45:02.137
-305.2422381,-734.6863241,-480.2797465,-762.4496929,-636.5182235,-310.8143861,-196.9186423,-290.7731054,3142,0,1376,-10268,-13110,125,164,28,1010569,500,45:02.1,45:02.137
-329.282917,-762.8722464,-460.7031206,-763.7482707,-196.5733265,-147.7486814,-131.6922411,-253.5718375,3142,0,1376,-10268,-13110,125,164,28,1010570,500,45:02.1,45:02.137
-386.3816666,-817.7157005,-523.2348814,-934.4657222,-547.1343091,-91.37195462,-239.7837574,-374.1576243,3142,0,1376,-10268,-13110,125,164,28,1010571,500,45:02.1,45:02.137
-483.0406202,-908.1105988,-542.812576,-1004.229192,-1366.444673,-427.5118662,-266.3647348,-415.3630561,3142,0,1381,-10230,-13069,279,306,-57,1010572,500,45:02.1,45:02.137
-554.6042319,-978.2872866,-603.179216,-897.1698518,-1017.909313,-408.8366513,-300.6202269,-471.5060802,3142,0,1381,-10230,-13069,279,306,-57,1010573,500,45:02.1,45:02.137
-514.876989,-927.2278063,-494.3582574,-630.6182646,-78.37844498,229.5337331,-245.6038389,-412.5082083,3142,0,1381,-10230,-13069,279,306,-57,1010574,500,45:02.1,45:02.138
-403.9987757,-743.6436159,-255.3263275,-415.5144022,-367.3118811,-232.7796649,-269.9426478,-387.3602607,3142,0,1381,-10230,-13069,279,306,-57,1010575,500,45:02.1,45:02.138
-347.4271927,-684.1144015,-204.3353305,-464.5932596,-531.980049,-720.7928559,-216.2859429,-318.7763727,3142,0,1381,-10230,-13069,279,306,-57,1010576,500,45:02.1,45:02.138
-386.7178334,-681.9165828,-227.4335075,-512.7271097,-693.5476794,-726.8401,-307.3771103,-394.3265117,3142,0,1381,-10230,-13069,279,306,-57,1010577,500,45:02.1,45:02.139
-389.9705247,-592.8711013,142.7536805,-241.7335433,-737.90868,-670.9061398,-356.1775754,-437.7220704,3142,0,1381,-10230,-13069,279,306,-57,1010578,500,45:02.1,45:02.139
-365.6514419,-612.1282054,112.8413266,-377.0505981,-599.1276104,-515.1935624,-322.3092991,-380.3618182,3142,0,1381,-10230,-13069,279,306,-57,1010579,500,45:02.1,45:02.139
-276.304472,-586.0157336,-178.5852981,-599.0147235,-83.58408201,-327.3765751,-228.552958,-288.0941927,3142,0,1381,-10230,-13069,279,306,-57,1010580,500,45:02.1,45:02.139
-256.4488466,-616.6724205,-479.3262718,-647.579412,-21.32800876,-266.8851772,-257.1266117,-292.1301386,3142,0,1381,-10230,-13069,279,306,-57,1010581,500,45:02.1,45:02.139
-236.5139003,-539.8562814,-298.4957074,-678.2744824,-555.8913536,-580.5915765,-230.8247933,-274.2344454,3142,0,1348,-10159,-13054,-74,271,-104,1010582,500,45:02.1,45:02.139
-272.2507182,-558.010901,-182.7272978,-632.7757973,-605.5872381,-618.3074552,-207.4337827,-278.2032964,3142,0,1348,-10159,-13054,-74,271,-104,1010583,500,45:02.1,45:02.140
-213.5333357,-560.1648646,-269.0627021,-563.3461181,-474.6956452,-370.2148338,-230.6341921,-253.9367267,3142,0,1348,-10159,-13054,-74,271,-104,1010584,500,45:02.1,45:02.140
-339.4160977,-689.0608972,-329.2183568,-677.1379002,-641.5503735,-461.2645087,-264.4157128,-338.6453045,3142,0,1348,-10159,-13054,-74,271,-104,1010585,500,45:02.1,45:02.140
-267.52405,-657.8645263,-422.4118797,-741.8913732,-743.5770491,-487.7416881,-221.4350255,-290.5347824,3142,0,1348,-10159,-13054,-74,271,-104,1010586,500,45:02.1,45:02.140
-284.1244374,-660.9847569,-544.0536302,-796.5162385,-693.6514966,-290.4071615,-228.7216257,-292.7175031,3142,0,1348,-10159,-13054,-74,271,-104,1010587,500,45:02.1,45:02.140
-327.9295286,-690.5975027,-484.0528974,-582.2240393,-704.2256801,-409.1332442,-270.2061113,-316.9899537,3142,0,1348,-10159,-13054,-74,271,-104,1010588,500,45:02.1,45:02.140
-342.2472034,-686.4255606,-303.2511133,-669.3861428,-688.9796947,-408.2752937,-312.1123158,-332.3917049,3142,0,1348,-10159,-13054,-74,271,-104,1010589,500,45:02.1,45:02.141
-278.5146976,-547.1411765,5.801629823,-654.0578128,-641.5779799,-363.3354445,-231.2338874,-248.7501377,3142,0,1348,-10159,-13054,-74,271,-104,1010590,500,45:02.1,45:02.141
