sep=;
CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;Vbat;Trigger;AccX;AccY;AccZ;GyX;GyY;GyZ;N;fs;Timestamp
3.60528774134304;2500.95482230195;-366.408896680035;1669.38576049544;1006.11910380632;1568.81993585884;-14.0712592736368;6182.96203058838;3107;0;9091;-11655;-7165;-1529;-323;908;150577;500;15:17:18.164889
150.181897170874;2746.32745029214;-485.996969365829;1644.25772708958;1232.1488787989;1829.85870242275;199.522031667333;6305.19728444533;3107;0;9091;-11655;-7165;-1529;-323;908;150578;500;15:17:18.164958
46.0400320496075;2580.31305734456;-536.495283659807;1516.55750372563;1085.33064093433;1597.16707115758;238.908839537441;6273.47853883617;3107;0;9091;-11655;-7165;-1529;-323;908;150579;500;15:17:18.165029
-59.257045545177;2458.14837059549;-660.835965054726;1288.57246813982;932.320121285249;1679.4775528798;272.628441533682;6162.49667876241;3107;0;9091;-11655;-7165;-1529;-323;908;150580;500;15:17:18.165089
182.176436610074;2745.24804698021;-478.233732609674;1402.44077236427;1235.46761358807;1972.76356187111;225.903593319266;6223.61180411744;3107;0;9091;-11655;-7165;-1529;-323;908;150581;500;15:17:18.165138
336.550968311223;2836.71104455519;-492.560768561435;1235.20270019424;1174.78327353142;1753.18350341602;257.194091284364;6256.33399810318;3107;0;9091;-11655;-7165;-1529;-323;908;150582;500;15:17:18.165184
135.387697175709;2590.73803573601;-375.892286218926;1207.11541378442;977.775728345004;1537.36466903533;210.253282169301;6139.60736320721;3107;0;9091;-11655;-7165;-1529;-323;908;150583;500;15:17:18.165233
43.3542764593348;2525.57077214506;-441.84419642707;1057.52534189229;768.706057876561;1235.95499158353;114.530298438546;5982.18611582997;3107;0;9086;-11861;-7281;-1242;-111;724;150584;500;15:17:18.165279
426.971263821138;3108.04070132199;-257.944996534442;1061.60427725195;986.949972657725;1605.40013055722;272.157287193588;6161.7842419883;3107;0;9086;-11861;-7281;-1242;-111;724;150585;500;15:17:18.165329
426.784953759551;3041.57093059875;-136.657383782545;1069.57708482671;1025.308213843;1516.93082026251;408.177204710832;6214.55913050867;3107;0;9086;-11861;-7281;-1242;-111;724;150586;500;15:17:18.165390
463.92524073176;3181.05511024728;-194.207311530043;835.103843819108;846.978819192018;1368.58799861759;178.314944471749;6077.22338808148;3107;0;9086;-11861;-7281;-1242;-111;724;150587;500;15:17:18.165443
604.197496827209;3405.83272154431;-215.896187103514;690.155291698458;844.312830380328;1340.95370896777;179.233952801872;6065.48370743039;3107;0;9086;-11861;-7281;-1242;-111;724;150588;500;15:17:18.166082
509.587875567505;3026.07814163297;-178.770368827914;603.602377171733;915.210095110633;1387.36020754574;349.34526879057;6151.91676357449;3107;0;9086;-11861;-7281;-1242;-111;724;150589;500;15:17:18.166142
222.654482440811;2667.19761534496;-159.201490395351;572.754161498384;946.831923869567;1208.39090673982;363.680839491922;6020.96147136848;3107;0;9086;-11861;-7281;-1242;-111;724;150590;500;15:17:18.211903
61.4193714040517;2202.83268211595;-145.822092951349;701.392382212676;1468.63206733859;1402.90287893721;443.760252134087;6140.77317428229;3107;0;9086;-11861;-7281;-1242;-111;724;150591;500;15:17:18.211944
293.930384695157;2241.670207343;-208.692571399488;548.404696491374;1404.93246056048;1133.46189049083;520.815673757721;6218.35537350327;3107;0;9086;-11861;-7281;-1242;-111;724;150592;500;15:17:18.211983
299.424931086071;2241.20717251369;-385.949592212214;369.370731262248;1251.19987596395;994.951236763198;435.241125373734;6141.86262265007;3107;0;9086;-11861;-7281;-1242;-111;724;150593;500;15:17:18.212016
267.083011564426;2325.39282030003;-523.65478089279;212.42164781618;1315.0449813923;1121.89859478682;343.581926312725;6033.20929632366;3107;0;9007;-11934;-7354;-917;-127;727;150594;500;15:17:18.212051
62.8505629177497;2031.17301652523;-471.634503285149;274.512080486074;1357.09179578676;1169.47619674336;357.095767539776;5954.40586588918;3107;0;9007;-11934;-7354;-917;-127;727;150595;500;15:17:18.212087
253.545632663206;2145.14969384105;-198.527837172363;544.357694866658;1693.29963162528;1366.09742288037;539.975999297864;6133.42585483846;3107;0;9007;-11934;-7354;-917;-127;727;150596;500;15:17:18.212122
242.358474386734;2232.02178499453;-255.215258492234;447.351704576134;1518.83972718807;1135.98116321244;440.918317770756;6025.12308355232;3107;0;9007;-11934;-7354;-917;-127;727;150597;500;15:17:18.212161
263.683043309338;2288.84483397234;-257.693800713881;304.110716351262;1171.62877922201;786.29662794988;469.493726620535;5948.57713522555;3107;0;9007;-11934;-7354;-917;-127;727;150598;500;15:17:18.212206
565.934475894523;2619.20069928832;-223.997856587879;162.434139367523;1015.16821257056;580.919956535788;467.311469021311;5965.4247456726;3107;0;9007;-11934;-7354;-917;-127;727;150599;500;15:17:18.212243
794.276884969207;3008.5832483378;-186.627730949947;173.038962526727;1169.05381714736;919.717150011162;471.695959695427;5976.91403079946;3107;0;9007;-11934;-7354;-917;-127;727;150600;500;15:17:18.212271
555.5521126028;2639.45124612767;-121.485872777305;247.795896666958;1215.7487336052;771.809617460512;450.668395240623;5914.31104027365;3107;0;9007;-11934;-7354;-917;-127;727;150601;500;15:17:18.212298
627.775732189558;2588.04244488843;111.156208921986;325.733443046864;1136.51664478344;702.027360919263;550.998921386405;5994.7926473838;3107;0;9007;-11934;-7354;-917;-127;727;150602;500;15:17:18.212324
561.673849442442;2757.90308014606;36.3589861467348;107.716153997447;923.057034712322;437.579987089836;424.235977448406;5821.68550592374;3107;0;9007;-11934;-7354;-917;-127;727;150603;500;15:17:18.212357
635.802373914559;2837.94392495737;-159.803332182761;39.8006488675684;1290.6041100704;651.070210783257;294.426560897166;5713.01403107376;3107;0;8940;-11910;-7405;-984;-318;693;150604;500;15:17:18.212388
818.336915208657;2980.18625939204;-134.30090393332;174.357145004526;1693.69547780179;923.533502551096;391.79900507857;5744.06703417091;3107;0;8940;-11910;-7405;-984;-318;693;150605;500;15:17:18.212437
876.468184881817;3028.05569192679;-10.874396201813;350.87294395899;1932.91405234553;837.702961513612;620.011200930084;5900.0133392932;3107;0;8940;-11910;-7405;-984;-318;693;150606;500;15:17:18.212498
36.9054870389604;2319.66145102818;-9.68777658921806;413.108760612159;1879.58475835768;353.429784820253;498.966241626269;5802.6365268069;3107;0;8940;-11910;-7405;-984;-318;693;150607;500;15:17:18.212548
-180.188634681296;2283.38636817799;-37.4633117021517;423.683685455819;1660.10856724347;254.912016014721;472.713360032412;5735.53731788726;3107;0;8940;-11910;-7405;-984;-318;693;150608;500;15:17:18.212620
-148.131144846243;2236.46696222965;78.7222627476387;564.204950358601;1509.14174898811;689.435839133095;415.946786638841;5695.54076966806;3107;0;8940;-11910;-7405;-984;-318;693;150609;500;15:17:18.212693
169.148235237524;2211.8890167587;73.7812948223416;730.512934484299;1723.26167069062;1533.42734503639;379.486208186658;5706.94189488742;3107;0;8940;-11910;-7405;-984;-318;693;150610;500;15:17:18.212768
232.212507017263;2253.22497434973;-15.3676124062009;838.96351246308;1776.1715481744;1592.41601641216;382.655273466114;5683.23472243834;3107;0;8940;-11910;-7405;-984;-318;693;150611;500;15:17:18.213885
-84.9706197514433;2226.68816122435;53.5390143309196;1042.65920167372;1782.1795033104;1656.44232958648;401.031935907015;5710.69650345916;3107;0;8940;-11910;-7405;-984;-318;693;150612;500;15:17:18.213975
-384.779453089776;1980.95158370521;48.4640119836984;1047.09488331267;1337.80071570583;1317.47043101078;237.967868146356;5483.67564487768;3107;0;8940;-11910;-7405;-984;-318;693;150613;500;15:17:18.214055
19.2703263509549;2464.45603824488;2.29132006840658;1124.07228547199;1401.916210527;1473.99606377546;234.709366509656;5574.47412684569;3107;0;8849;-11771;-7408;-928;-524;701;150614;500;15:17:18.214117
115.749823778389;2391.85737582312;67.8717535382808;1310.83676009262;1732.82343000754;1859.25548607525;295.762836968294;5522.35869993342;3107;0;8849;-11771;-7408;-928;-524;701;150615;500;15:17:18.214187
388.944726147956;2442.48922462251;166.360247584308;1562.27879481607;1996.25487072897;2147.93956146621;473.593229389175;5644.96441829976;3107;0;8849;-11771;-7408;-928;-524;701;150616;500;15:17:18.214269
-110.498321406866;1691.70535476746;156.81797227863;1617.3313310301;1948.26369714136;2105.61696478978;142.713062318806;5384.25521736636;3107;0;8849;-11771;-7408;-928;-524;701;150617;500;15:17:18.214355
135.24089970258;2214.7534808403;92.4398183260388;1577.78888811363;2027.42911705629;1890.97713427436;68.7355506356624;5356.66692756731;3107;0;8849;-11771;-7408;-928;-524;701;150618;500;15:17:18.301570
22.2607864697606;2395.37238009803;215.31907038135;1752.16517990227;2154.4512763758;1646.99338131454;159.247555175649;5397.94618067689;3107;0;8849;-11771;-7408;-928;-524;701;150619;500;15:17:18.301613
51.4325651747036;2589.86788585463;-31.3229039494189;1568.46615109239;2092.7196154219;1720.2273849233;191.199916147129;5452.32988968996;3107;0;8849;-11771;-7408;-928;-524;701;150620;500;15:17:18.301654
99.1653865927479;2629.86133699296;-83.235567515101;1518.08874114392;1890.70242259164;1596.44240598045;251.719293649003;5521.40091383434;3107;0;8849;-11771;-7408;-928;-524;701;150621;500;15:17:18.301700
129.647403077234;2481.34393996498;-0.689806758822357;1645.18834254166;1675.88264060808;1207.40450876225;277.783691607184;5602.65828097107;3107;0;8849;-11771;-7408;-928;-524;701;150622;500;15:17:18.301740
258.984582425155;2767.27452897836;135.146436927357;1724.72560932969;1591.76966169513;973.788537458303;267.520810420228;5581.67406141146;3107;0;8849;-11771;-7408;-928;-524;701;150623;500;15:17:18.301776
287.830297084748;2580.39266912418;144.230430428644;1623.25066115431;1487.3890690074;1120.76313466797;222.190252848551;5551.65355702633;3107;0;8845;-11678;-7386;-1152;-717;779;150624;500;15:17:18.301832
265.147734906783;1844.02020574853;73.4984811493275;1509.40960423616;1578.88289037641;1121.64376288911;334.866244283635;5547.31972271451;3107;0;8845;-11678;-7386;-1152;-717;779;150625;500;15:17:18.301875
567.802418651075;2149.3803334495;148.251664230031;1568.59248313907;1905.74914960776;1159.38581886424;761.834910363851;5890.0382082544;3107;0;8845;-11678;-7386;-1152;-717;779;150626;500;15:17:18.301927
156.696133963803;1783.14447412733;42.8485488643729;1350.21905773964;1597.49504811195;631.423616340828;673.844501015381;5791.87435165408;3107;0;8845;-11678;-7386;-1152;-717;779;150627;500;15:17:18.301979
98.4861772900728;1532.85759813104;33.4252894078997;1211.55482579375;1462.68936992969;565.617820097849;754.339090279935;5831.4118024693;3107;0;8845;-11678;-7386;-1152;-717;779;150628;500;15:17:18.302027
164.877108358659;1343.75635012522;-6.85889252634583;1160.75495116146;1443.21930548254;355.243521812742;618.570081121265;5712.91015798908;3107;0;8845;-11678;-7386;-1152;-717;779;150629;500;15:17:18.302076
141.345890176354;1482.38395556552;-248.256521693572;923.644253870952;1666.39004059317;281.941626297324;550.288392362438;5657.48135309746;3107;0;8845;-11678;-7386;-1152;-717;779;150630;500;15:17:18.302136
35.8214431034039;1222.51938809059;-420.265508402735;650.34323849289;1678.01523675691;273.943305327012;535.596808515209;5553.39039703837;3107;0;8845;-11678;-7386;-1152;-717;779;150631;500;15:17:18.302992
428.359584309817;1490.85863060117;-452.649320287675;506.417815131736;1546.21280122177;225.327159514918;549.772532654502;5600.68338510581;3107;0;8845;-11678;-7386;-1152;-717;779;150632;500;15:17:18.303074
683.499148122208;2378.87106997736;-263.918078724868;619.884404957705;1746.38162464571;374.605952890558;556.778157709883;5681.84238828533;3107;0;8845;-11678;-7386;-1152;-717;779;150633;500;15:17:18.303157
323.596223336742;2503.49757174983;-139.079314613985;708.925146797768;1908.94597515292;543.946760411563;591.075912833539;5577.14194599934;3107;0;8920;-11720;-7406;-1616;-554;774;150634;500;15:17:18.303214
353.719019765293;2317.55548482753;-207.917462907133;635.88785165579;1975.13114628956;622.935284232016;550.877337194896;5547.35230903392;3107;0;8920;-11720;-7406;-1616;-554;774;150635;500;15:17:18.303298
585.79524530832;2362.46184089785;-57.0627616313179;775.691309099637;2152.72062354001;759.378241350018;618.774466868789;5589.29787366195;3107;0;8920;-11720;-7406;-1616;-554;774;150636;500;15:17:18.303367
601.263705278729;2092.67712003914;-103.960804494002;756.931213971041;2099.18801043379;654.06320710913;523.455408704259;5541.16732534372;3107;0;8920;-11720;-7406;-1616;-554;774;150637;500;15:17:18.303451
325.854805205516;1665.45468323812;-40.8302496665972;829.037304212548;2199.11036524731;969.976677661722;700.958594879206;5598.33468843004;3107;0;8920;-11720;-7406;-1616;-554;774;150638;500;15:17:18.303511
75.7746693968121;1339.6916112923;-68.5350411191397;842.732354529236;2093.16457364411;1043.23753738957;536.396627873499;5486.22285482516;3107;0;8920;-11720;-7406;-1616;-554;774;150639;500;15:17:18.303556
70.7396096536635;1409.72958149729;-59.3211944140606;957.005257858552;2057.9878787769;1230.941614228;420.888823388162;5419.88740684546;3107;0;8920;-11720;-7406;-1616;-554;774;150640;500;15:17:18.303599
-161.428480039801;1266.17934128163;-131.866060859607;945.859409891762;1766.00666188741;1057.73848470535;278.585312451752;5160.17127950287;3107;0;8920;-11720;-7406;-1616;-554;774;150641;500;15:17:18.303645
4.76973078663828;1505.75681064089;-76.6640250190953;1025.97809985225;1541.6661223633;1021.44928121415;303.408133814579;5160.04782595271;3107;0;8920;-11720;-7406;-1616;-554;774;150642;500;15:17:18.303688
20.707584027659;1598.33975450007;-73.4947897515557;1116.97266873297;1459.90886309633;1094.88858675205;333.132342484495;5239.5904843274;3107;0;8920;-11720;-7406;-1616;-554;774;150643;500;15:17:18.303726
-130.063182492131;1386.15429626764;-100.11738963845;1155.59785695577;1233.12897995127;1073.54296999364;238.460091968395;5160.84801438717;3107;0;8903;-11861;-7496;-1278;-515;978;150644;500;15:17:18.303774
-151.171677395866;1229.78520107886;-137.84377362355;1259.67288948655;1205.70024324891;1118.19220116708;321.973196308203;5099.04032479441;3107;0;8903;-11861;-7496;-1278;-515;978;150645;500;15:17:18.304355
152.515451598634;1604.08063999545;64.9407950461092;1515.88747294162;1506.76914953975;1253.21943668007;405.508326449605;5207.66314056745;3107;0;8903;-11861;-7496;-1278;-515;978;150646;500;15:17:18.304416
-48.7037514465466;1469.10885434879;-41.2069363516596;1484.63072103909;1468.11251623441;1316.27882213273;183.929053580582;4978.71163497747;3107;0;8903;-11861;-7496;-1278;-515;978;150647;500;15:17:18.304491
157.161826684071;1767.28042810893;60.3579334390224;1650.93395858846;1707.64597509803;1720.79735115517;283.563349262714;5141.21791813138;3107;0;8903;-11861;-7496;-1278;-515;978;150648;500;15:17:18.304555
277.780760212389;1929.7761820928;-118.193339877291;1520.23481423859;1728.85081072482;1999.59681974661;330.421357601492;5224.30070275903;3107;0;8903;-11861;-7496;-1278;-515;978;150649;500;15:17:18.304621
396.704874115766;1953.46267897206;-241.821230967033;1432.30391134876;1739.41458401649;2364.18356110604;345.012747025924;5241.36689703741;3107;0;8903;-11861;-7496;-1278;-515;978;150650;500;15:17:18.304714
235.810255631248;1703.83156478956;-408.989683771425;1256.47229449366;1437.53931691228;2355.52307200239;277.052529348387;5083.26039527343;3107;0;8903;-11861;-7496;-1278;-515;978;150651;500;15:17:18.304798
211.004284375415;1762.05875889221;-460.989951143323;1194.55461369849;1198.28583812114;2339.41595864012;339.925808748076;5083.69858955582;3107;0;8903;-11861;-7496;-1278;-515;978;150652;500;15:17:18.304862
334.148811555188;1932.11393476203;-431.928363884881;1149.26641068831;1064.90325848545;2354.95846528731;345.503528884601;5144.2304679383;3107;0;8903;-11861;-7496;-1278;-515;978;150653;500;15:17:18.304924
291.735846461927;1935.05123237909;-430.312021561645;1056.53572233689;715.156238335146;2213.45285683923;412.122624550919;5171.90287992375;3107;0;8863;-11986;-7594;-904;-331;1021;150654;500;15:17:18.305591
536.46368083271;2304.85592637403;-263.561685388365;1142.88911083607;661.597988200228;2320.98744921832;610.447881941542;5349.67247822889;3107;0;8863;-11986;-7594;-904;-331;1021;150655;500;15:17:18.305676
502.981099721924;2321.93446781472;-56.9591928213721;1288.86817582052;669.925086874007;2481.10529639274;696.355585470476;5359.45427952159;3107;0;8863;-11986;-7594;-904;-331;1021;150656;500;15:17:18.305752
365.518465341602;2098.16532180472;20.8004368271652;1306.1809784801;480.324430498888;2318.95851684369;531.736949944898;5195.59551267272;3107;0;8863;-11986;-7594;-904;-331;1021;150657;500;15:17:18.305828
386.030862898765;2150.32658591081;115.535741513995;1359.3958969429;530.453582651426;2233.08171109926;565.702822863876;5169.0161853059;3107;0;8863;-11986;-7594;-904;-331;1021;150658;500;15:17:18.305909
245.224464146891;2041.73698291999;196.157862631873;1328.28653655898;409.694976906505;1908.11175834599;512.03531539188;5072.61302231835;3107;0;8863;-11986;-7594;-904;-331;1021;150659;500;15:17:18.305982
189.856137694031;1968.56705084392;271.027867087121;1340.08665348595;547.908969209575;1928.73531795773;505.503139072582;5018.76681607161;3107;0;8863;-11986;-7594;-904;-331;1021;150660;500;15:17:18.306052
278.273455042013;2065.18694533038;350.134636146811;1328.88981873329;708.947285114574;1797.07085759417;549.671938161353;5043.03152235676;3107;0;8863;-11986;-7594;-904;-331;1021;150661;500;15:17:18.306675
435.468973021543;2174.27964559126;127.17631113574;1228.21150993702;636.378865567113;1845.44267682001;698.181818000429;5140.44659813188;3107;0;8863;-11986;-7594;-904;-331;1021;150662;500;15:17:18.306748
682.165416173227;2396.41350463976;-850.954329208368;550.932287956639;258.536521365007;1524.10063248944;925.480883884817;5282.76016617785;3107;0;8863;-11986;-7594;-904;-331;1021;150663;500;15:17:18.306820
1011.13884649117;2686.14640102653;-2346.2551291195;-498.486329320163;-272.820798416787;878.441191156974;1249.02982608478;5531.34247857968;3107;0;8863;-11986;-7594;-904;-331;1021;150664;500;15:17:18.306892
1261.43725182816;2924.14042863087;-3597.14397687134;-1403.1134732306;-586.124715803234;470.101486650486;1531.22375162278;5756.45073805657;3107;0;8863;-11986;-7594;-904;-331;1021;150665;500;15:17:18.306963
2648.35539261232;4536.00769672251;-1376.43593525329;36.3550252241401;1490.87324069986;2005.64063018392;2814.79669861866;6850.30956030893;3107;0;8811;-11916;-7724;-772;-459;1001;150668;500;15:17:18.353392
1188.71195663099;2962.6364218728;-2132.00699221471;-984.462556060634;545.512235111552;466.81561199822;1481.98289468404;5895.62599056972;3107;0;8811;-11916;-7724;-772;-459;1001;150669;500;15:17:18.353482
1133.86832037428;2936.38614818423;-570.019941016361;-155.122860371831;1231.07835354849;669.542064823559;1304.40799737446;5764.47602949302;3107;0;8811;-11916;-7724;-772;-459;1001;150670;500;15:17:18.353570
226.516023946448;1856.87697575042;425.52066920555;299.1304629587;1182.28261692473;390.645518584791;377.929411718828;4970.50467784437;3107;0;8811;-11916;-7724;-772;-459;1001;150671;500;15:17:18.353637
70.7381254364662;1759.88831211634;1962.4048873912;1228.27549416029;1787.51881431149;1018.53788485221;121.474566857176;4709.55639962551;3107;0;8811;-11916;-7724;-772;-459;1001;150672;500;15:17:18.353728
-371.386000223367;1249.64620237898;2876.79566961809;1610.67041521786;1743.27681586668;1082.6101470459;-309.769519915021;4246.22218370205;3107;0;8811;-11916;-7724;-772;-459;1001;150673;500;15:17:18.353843
5.90536638217709;1726.04072836577;3146.40070664788;1651.69095159205;1748.07510501325;1049.50022159384;-73.2693903458287;4366.00115969486;3107;0;8800;-11798;-7661;-988;-607;1039;150674;500;15:17:18.353939
387.967035534295;2264.82718346748;2103.31152925608;799.463000135982;1481.92513890129;588.563034858596;361.845346294508;4577.45917206114;3107;0;8800;-11798;-7661;-988;-607;1039;150675;500;15:17:18.354022
239.487737802562;2035.83008717466;-350.17809884793;-974.522404283967;239.805027547973;-497.119506070383;203.647651163255;4458.43482809424;3107;0;8800;-11798;-7661;-988;-607;1039;150676;500;15:17:18.354281
190.113935374163;2107.43830569743;-1155.99626407734;-1642.63892398912;-144.435492413609;-719.410215274592;345.563816732062;4521.51739177865;3107;0;8800;-11798;-7661;-988;-607;1039;150677;500;15:17:18.354402
419.638340337432;2021.7192979181;-381.44442231048;-1141.57059573926;368.136789855966;-227.362981196356;659.568984632896;4787.57435197076;3107;0;8800;-11798;-7661;-988;-607;1039;150678;500;15:17:18.355562
280.366234501733;1777.60608036957;261.084798079774;-737.159458071992;576.759223707553;100.330934711863;511.759554322528;4655.8785167147;3107;0;8800;-11798;-7661;-988;-607;1039;150679;500;15:17:18.355686
375.252033279188;1659.94495896573;1116.6904266124;-227.03812567041;710.657995266766;337.441085222311;422.47876305543;4549.83936017887;3107;0;8800;-11798;-7661;-988;-607;1039;150680;500;15:17:18.355783
3.95979969869389;1405.57314021982;1792.82790076658;250.95327023097;915.504712256346;730.273799914257;309.248999648588;4462.46549547853;3107;0;8800;-11798;-7661;-988;-607;1039;150681;500;15:17:18.355906
-258.718585277131;809.306548624334;2059.00421963286;515.495957754417;1015.06975111336;1210.12162743802;379.388741445788;4502.31735090478;3107;0;8800;-11798;-7661;-988;-607;1039;150682;500;15:17:18.355982
348.300151780189;1251.64393828998;1819.81338270924;359.598834497825;804.083555730478;1071.13816594675;366.696188908907;4608.69923623989;3107;0;8800;-11798;-7661;-988;-607;1039;150683;500;15:17:18.356083
452.038169035719;1369.12920166384;819.910701010044;-417.682614382862;281.351554890955;650.215056862676;269.083389153101;4463.06537404756;3107;0;8898;-11808;-7550;-1323;-461;1235;150684;500;15:17:18.356161
267.111656549882;1569.62621844771;47.8109232520351;-1000.1549131274;-221.140853496642;359.510281522518;317.717631543633;4479.75902862698;3107;0;8898;-11808;-7550;-1323;-461;1235;150685;500;15:17:18.356229
90.1845091416115;1790.88970913191;337.972811466182;-817.780601314958;-115.572200216575;701.680148160165;662.952666516808;4868.17708373971;3107;0;8898;-11808;-7550;-1323;-461;1235;150686;500;15:17:18.356291
-770.036089279459;1014.85606560038;355.0207507309;-884.020734434236;-539.355671246501;548.86847793084;338.932173881079;4574.82040939235;3107;0;8898;-11808;-7550;-1323;-461;1235;150687;500;15:17:18.356363
-791.687175253356;245.798908734989;1038.32079274186;-260.226114948085;-206.076074357819;1294.31234213059;438.745099676526;4717.70262670192;3107;0;8898;-11808;-7550;-1323;-461;1235;150688;500;15:17:18.356429
-579.484204726144;-61.6490843758765;1378.26028143335;-82.9646340231368;-273.075842544942;1359.71360539902;262.737449299589;4608.42847866752;3107;0;8898;-11808;-7550;-1323;-461;1235;150689;500;15:17:18.356512
-297.099868674498;294.334812925161;1554.65224282214;-115.01340274513;-442.567650024451;1312.66849202611;212.844978145232;4429.55877364556;3107;0;8898;-11808;-7550;-1323;-461;1235;150690;500;15:17:18.399964
-224.609027789844;598.863208670484;1493.08957749823;-243.676216082728;-397.384238176332;1511.68246556306;403.756137927869;4500.49137450307;3107;0;8898;-11808;-7550;-1323;-461;1235;150691;500;15:17:18.400006
-440.444235205411;392.628491459622;1231.8082674878;-547.162511576782;-543.559094531419;1274.52317992312;621.40553957842;4589.90804158315;3107;0;8898;-11808;-7550;-1323;-461;1235;150692;500;15:17:18.400037
-483.01333570376;220.371049050083;528.302184836982;-1208.87855134712;-1065.90395989079;306.489797479948;473.975994689389;4535.01911299981;3107;0;8898;-11808;-7550;-1323;-461;1235;150693;500;15:17:18.400068
277.203907021936;922.941007848746;545.222339579779;-1330.06429319308;-984.788016175421;95.819121684713;515.950309941919;4745.88063907789;3107;0;8881;-11828;-7507;-1402;-258;1257;150694;500;15:17:18.400103
390.560136740551;1037.70570533367;694.442562225953;-1412.66307247359;-1095.0576591401;-534.55880840095;462.974960879531;4619.17974429059;3107;0;8881;-11828;-7507;-1402;-258;1257;150695;500;15:17:18.400135
516.518738939359;1491.46999899291;1028.1158429009;-1296.15484838999;-782.549006684895;-67.6632860157369;599.148165765957;4737.82363297376;3107;0;8881;-11828;-7507;-1402;-258;1257;150696;500;15:17:18.400166
-74.4762318126228;1235.68113457878;1015.29571829922;-1553.41430722532;-904.049795015155;-25.4620990878233;498.511269390868;4520.78437699091;3107;0;8881;-11828;-7507;-1402;-258;1257;150697;500;15:17:18.400203
154.64294896853;1442.15093707818;1231.29924668889;-1588.59164352095;-763.173723310832;-0.522843229897973;603.042187836705;4725.47263679237;3107;0;8881;-11828;-7507;-1402;-258;1257;150698;500;15:17:18.400240
-138.450743368718;1168.48370555553;1137.96619828222;-2283.93636559208;-791.808837498021;-527.903351478122;383.79787235265;4514.36350888192;3107;0;8881;-11828;-7507;-1402;-258;1257;150699;500;15:17:18.400277
102.539045558547;1390.00701423099;1197.44536859131;-3300.46808638886;-425.083297445053;-634.536050293975;620.260235367963;4754.31327063975;3107;0;8881;-11828;-7507;-1402;-258;1257;150700;500;15:17:18.400316
-22.1406189717429;1222.38997119407;943.066437496792;-4261.28874569853;-628.267708725611;-1115.40627832195;538.860987424868;4651.71615247114;3107;0;8881;-11828;-7507;-1402;-258;1257;150701;500;15:17:18.400360
96.0463008799406;1194.36545877433;872.666535837634;-4139.01595293261;-653.582156349393;-944.717660957209;706.433268098202;4633.88385991493;3107;0;8881;-11828;-7507;-1402;-258;1257;150702;500;15:17:18.401113
437.172640317795;1468.40535515912;828.292772756447;-3537.18898161321;-720.403403762157;-441.024893982584;741.511059487791;4725.87072509577;3107;0;8881;-11828;-7507;-1402;-258;1257;150703;500;15:17:18.401163
366.592169412631;1415.3432296586;767.150817267585;-3236.58872261146;-941.010465541997;-580.688058990389;649.653575775685;4647.70991301764;3107;0;8704;-11934;-7557;-1277;-452;974;150704;500;15:17:18.401219
449.322030244782;1646.97900841637;1066.44677645556;-3136.08670782457;-1097.62912611577;-994.909942079047;743.286766387614;4729.41917507525;3107;0;8704;-11934;-7557;-1277;-452;974;150705;500;15:17:18.401259
663.714907175744;1921.76089700487;1268.26103287009;-3362.09760418984;-846.857783652107;-945.731322791177;955.43572433822;4950.61521950566;3107;0;8704;-11934;-7557;-1277;-452;974;150706;500;15:17:18.401310
292.856636173445;1506.45716486036;1195.78212693219;-3456.2323124803;-937.551552613176;-1105.5839880706;706.498480455326;4717.81104225267;3107;0;8704;-11934;-7557;-1277;-452;974;150707;500;15:17:18.401357
68.8591333667615;1214.28652103214;1097.22423188535;-2823.81025913261;-1190.95869216057;-989.964763848027;593.784102841853;4574.38092905839;3107;0;8704;-11934;-7557;-1277;-452;974;150708;500;15:17:18.401414
-10.6879011407874;1195.05010134038;1006.37684300939;-2046.84878838973;-1497.45073603584;-806.764727239001;475.073126209712;4494.88352351065;3107;0;8704;-11934;-7557;-1277;-452;974;150709;500;15:17:18.401464
129.894859065389;1319.36564828038;992.052638575843;-1805.71286197379;-1601.03735013453;-549.009263434838;512.554891940065;4544.81262525833;3107;0;8704;-11934;-7557;-1277;-452;974;150710;500;15:17:18.401513
157.479955188492;1433.46772329677;1012.25245151756;-2219.9552643514;-1603.57657959859;-466.269466813651;526.843153040582;4483.39374127639;3107;0;8704;-11934;-7557;-1277;-452;974;150711;500;15:17:18.401585
45.1269925483658;1170.29810714378;886.992903448478;-2783.98610750044;-1737.25557132259;-466.182525158954;452.986434981812;4400.70579548925;3107;0;8704;-11934;-7557;-1277;-452;974;150712;500;15:17:18.401638
179.405113342773;1379.48955986967;1036.44668312875;-2631.10607599615;-1424.68231344183;58.920062243912;557.323781366199;4489.16342166722;3107;0;8704;-11934;-7557;-1277;-452;974;150713;500;15:17:18.401688
-152.133569527123;1275.84056306978;925.607751337028;-2299.38366975447;-1536.76807318207;158.84223034082;389.183698725678;4284.18215595047;3107;0;8681;-12120;-7577;-883;-417;989;150714;500;15:17:18.401740
-129.25411086164;1304.12925539351;1033.21135910172;-1806.82802685521;-1701.39305614942;169.149941391044;381.979093108952;4256.36188057283;3107;0;8681;-12120;-7577;-883;-417;989;150715;500;15:17:18.401806
-18.5822702814756;1354.44726437529;1039.08432509196;-1592.69627393645;-1799.47516716095;512.752705963304;502.025185928827;4367.6802817845;3107;0;8681;-12120;-7577;-883;-417;989;150716;500;15:17:18.447671
