CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Vbat,Trigger,AccX,AccY,AccZ,GyX,GyY,GyZ,N,fs,Timestamp,Timestamp_real
-151.2048656,-25.26918931,-32.70249818,-152.8255665,-140.2974991,-91.29090673,-170.7795829,-194.7984858,3254,0,-83,-7979,-14480,-234,181,81,424620,500,47:22.7,47:22.708
-233.095928,-146.0911958,-167.2341811,-287.2124934,-302.1729224,-238.01551,-161.6343897,-259.9883097,3254,0,-83,-7979,-14480,-234,181,81,424621,500,47:22.7,47:22.708
-373.6732821,-332.208387,-420.2503664,-554.4809204,-498.1587425,-383.7067179,-164.1771791,-312.8638341,3254,0,-83,-7979,-14480,-234,181,81,424622,500,47:22.7,47:22.708
-330.848121,-301.2147315,-341.5891845,-480.3802932,-425.5434993,-305.5454106,-231.5719838,-293.0792958,3254,0,-83,-7979,-14480,-234,181,81,424623,500,47:22.7,47:22.708
-185.1429635,-162.7352673,-206.9825438,-324.3250068,-292.9094859,-152.8638004,-82.19534868,-132.2352281,3254,0,-83,-7979,-14480,-234,181,81,424624,500,47:22.7,47:22.708
-348.8860544,-314.1288149,-370.8990736,-448.0418548,-426.0777512,-289.7799044,-170.1782334,-313.551705,3254,0,-83,-7979,-14480,-234,181,81,424625,500,47:22.7,47:22.708
-355.0633408,-278.3288199,-211.5367409,-273.7992873,-306.5155486,-239.2812256,-241.5777222,-335.2953835,3254,0,-103,-8023,-14443,-288,106,105,424626,500,47:22.7,47:22.708
-274.9818991,-222.9474927,-142.0213702,-235.99261,-258.5729269,-147.1010935,-183.4103355,-180.7075879,3254,0,-103,-8023,-14443,-288,106,105,424627,500,47:22.7,47:22.708
-283.9972703,-334.0197157,-348.3677042,-427.286324,-391.3238581,-134.4943037,102.8501962,-4.479872817,3254,0,-103,-8023,-14443,-288,106,105,424628,500,47:22.7,47:22.708
-172.1689638,-76.62223647,-40.19359544,-60.81209116,-112.278414,22.79798577,-173.1880443,-66.87172134,3254,0,-103,-8023,-14443,-288,106,105,424629,500,47:22.7,47:22.708
18.08372729,108.5560099,176.3108096,136.5218626,71.18760213,226.9983786,23.46259592,136.1036262,3254,0,-103,-8023,-14443,-288,106,105,424630,500,47:22.7,47:22.708
197.3882613,312.4051022,423.0893367,411.9061051,380.0047296,441.747161,-10.33203771,236.326971,3254,0,-103,-8023,-14443,-288,106,105,424631,500,47:22.7,47:22.709
240.4050816,375.1598334,507.732043,465.9592277,467.1875644,481.8395606,-65.63795916,231.2877347,3254,0,-103,-8023,-14443,-288,106,105,424632,500,47:22.7,47:22.709
162.0218127,312.3169539,448.4217815,344.4578677,337.0807844,377.1290588,-87.51025095,169.6254861,3254,0,-103,-8023,-14443,-288,106,105,424633,500,47:22.7,47:22.709
263.1943631,383.2766252,500.164208,363.0944076,373.7693864,470.4069228,8.176586739,310.6442345,3254,0,-103,-8023,-14443,-288,106,105,424634,500,47:22.7,47:22.709
266.4796119,329.2404707,455.6801647,295.2855032,330.3587073,447.2896635,73.05522748,322.6716958,3254,0,-103,-8023,-14443,-288,106,105,424635,500,47:22.7,47:22.709
258.9762412,320.2025584,476.5472714,346.485785,385.9543209,451.5763979,77.9310838,260.8962042,3254,0,-67,-8002,-14437,-352,169,121,424636,500,47:22.7,47:22.709
340.6862287,399.1384983,509.4951948,413.9847347,458.9001141,491.2361262,176.9506305,346.4427007,3254,0,-67,-8002,-14437,-352,169,121,424637,500,47:22.7,47:22.709
372.7890917,450.1604206,562.4683343,492.3281199,560.4527424,578.0988951,96.01155111,383.5666136,3254,0,-67,-8002,-14437,-352,169,121,424638,500,47:22.7,47:22.709
190.8364543,281.7204806,338.5662823,260.9603748,324.7464902,372.9021526,-0.994258174,209.0695579,3254,0,-67,-8002,-14437,-352,169,121,424639,500,47:22.7,47:22.710
87.20296815,126.1719822,118.0465184,4.268843445,95.82948295,242.2736492,129.3547834,218.8146826,3254,0,-67,-8002,-14437,-352,169,121,424640,500,47:22.7,47:22.710
116.6366619,124.521928,132.7065272,37.76574619,155.0467757,280.747319,122.866249,225.0092513,3254,0,-67,-8002,-14437,-352,169,121,424641,500,47:22.7,47:22.711
202.0446198,232.44581,304.3974607,230.1077758,316.2092181,347.0803696,112.8720695,249.5588446,3254,0,-67,-8002,-14437,-352,169,121,424642,500,47:22.7,47:22.711
60.14692814,122.767782,61.55444408,49.47191962,169.5978218,185.7976903,40.91386064,111.2206814,3254,0,-67,-8002,-14437,-352,169,121,424643,500,47:22.7,47:22.711
100.2665585,236.1746559,231.2996933,207.6435891,276.1717478,234.1831131,-104.752535,83.79057201,3254,0,-67,-8002,-14437,-352,169,121,424644,500,47:22.7,47:22.711
113.3356029,231.3039449,265.0988328,216.338136,273.695127,246.3731269,-139.9666344,95.24561391,3254,0,-67,-8002,-14437,-352,169,121,424645,500,47:22.7,47:22.711
32.45086072,101.0003854,93.40813821,30.49820081,138.2554276,155.5943039,-2.880980686,107.1216263,3254,0,-10,-8014,-14457,-494,172,224,424646,500,47:22.7,47:22.711
-41.44857699,29.17178628,7.208341114,-51.35730179,44.54256128,57.84531393,-35.1645524,33.60374253,3254,0,-10,-8014,-14457,-494,172,224,424647,500,47:22.7,47:22.711
68.71549619,145.8715556,160.0173883,94.09545858,161.9143609,178.6114241,75.03034179,137.0244758,3254,0,-10,-8014,-14457,-494,172,224,424648,500,47:22.7,47:22.712
-16.17325534,101.2216129,167.6681575,110.6496587,137.7245751,114.4062973,-8.392823135,-71.75974088,3254,0,-10,-8014,-14457,-494,172,224,424649,500,47:22.7,47:22.712
197.4637388,310.1219482,390.8791236,326.3217779,382.6059557,379.9758792,174.1669407,76.67854522,3254,0,-10,-8014,-14457,-494,172,224,424650,500,47:22.7,47:22.713
50.04899496,164.6913251,271.9411353,187.3491638,262.7665506,300.8988061,147.0877448,-162.5715927,3254,0,-10,-8014,-14457,-494,172,224,424651,500,47:22.7,47:22.713
-44.3229306,54.90389247,187.5181797,75.58796501,172.8387672,183.8075063,98.360904,-109.3213396,3254,0,-10,-8014,-14457,-494,172,224,424652,500,47:22.7,47:22.713
-166.0392091,-107.2732456,-75.70028361,-133.8770773,-52.09507065,-84.60990724,-147.3459633,-117.2960367,3254,0,-10,-8014,-14457,-494,172,224,424653,500,47:22.7,47:22.713
-99.56047456,-108.3222267,-82.85825538,-152.3153775,-49.42611927,-75.48457541,-45.568407,31.99975727,3254,0,-10,-8014,-14457,-494,172,224,424654,500,47:22.7,47:22.713
-97.1279521,-115.2219942,-91.34230249,-145.5115065,-40.7382798,-109.5598388,1.56463996,13.97229076,3254,0,-10,-8014,-14457,-494,172,224,424655,500,47:22.7,47:22.713
-239.2267618,-263.2461765,-272.8399951,-357.0655674,-240.6302962,-295.5706152,11.311928,-78.36381532,3254,0,-3,-8032,-14570,-358,277,178,424656,500,47:22.7,47:22.713
-301.8334152,-343.5159993,-384.3298423,-448.4143651,-294.2525789,-269.5385272,89.55881836,-51.89878854,3254,0,-3,-8032,-14570,-358,277,178,424657,500,47:22.7,47:22.713
-152.8580977,-141.7126682,-183.5791116,-197.2565893,-92.40516268,-122.2991733,2.522405928,47.26774715,3254,0,-3,-8032,-14570,-358,277,178,424658,500,47:22.7,47:22.714
-205.061334,-168.4394965,-181.9130215,-222.073057,-141.1441326,-199.9310203,-183.3830497,-25.00369668,3254,0,-3,-8032,-14570,-358,277,178,424659,500,47:22.7,47:22.715
8.65049742,32.04124078,63.3127141,11.09198091,72.36406488,2.010145327,-148.9079454,121.4128841,3254,0,-3,-8032,-14570,-358,277,178,424660,500,47:22.7,47:22.715
-96.33074053,-62.94954252,-38.98870149,-104.9679331,-37.42413912,-70.36419881,-83.31583368,-61.85930464,3254,0,-3,-8032,-14570,-358,277,178,424661,500,47:22.7,47:22.715
-125.9350946,-62.350958,-44.35903668,-99.81737859,-1.212011442,-59.99026017,-111.2054691,-135.7617338,3254,0,-3,-8032,-14570,-358,277,178,424662,500,47:22.7,47:22.715
-120.916067,-67.13143649,-46.96811235,-139.5600061,-69.70397042,-84.63297871,-15.87518302,-63.63580735,3254,0,-3,-8032,-14570,-358,277,178,424663,500,47:22.7,47:22.715
-47.508342,19.90517953,30.59860208,1.799794847,77.24878369,103.3935808,-85.59886744,-33.17510628,3254,0,-3,-8032,-14570,-358,277,178,424664,500,47:22.7,47:22.715
-11.73767218,103.2793147,154.4713803,136.3300901,175.0119684,175.824693,-191.125539,-71.1520866,3254,0,-3,-8032,-14570,-358,277,178,424665,500,47:22.7,47:22.716
-42.80485914,18.90073021,68.25106491,44.54934182,108.7640121,129.8629092,-141.5186903,-33.01362802,3254,0,-83,-8011,-14635,-225,173,128,424666,500,47:22.7,47:22.716
-229.7962198,-214.9747473,-198.788909,-238.4391402,-141.4632625,-61.48179624,-145.5162724,-122.1468483,3254,0,-83,-8011,-14635,-225,173,128,424667,500,47:22.7,47:22.716
-31.46566708,-51.01193556,-111.0107795,-94.4704572,31.44745981,205.4544775,22.47563628,92.58206585,3254,0,-83,-8011,-14635,-225,173,128,424668,500,47:22.7,47:22.716
-118.522339,-99.28380969,-81.40367802,-148.2603633,-25.56529706,288.4497812,-124.5436288,-123.3356787,3254,0,-83,-8011,-14635,-225,173,128,424669,500,47:22.7,47:22.716
-7.86208709,-0.171294079,73.0502777,-22.67924562,97.2334916,451.9996673,-61.12265806,-61.75694118,3254,0,-83,-8011,-14635,-225,173,128,424670,500,47:22.7,47:22.716
30.29366038,11.918921,78.36597772,-5.538701027,111.2116108,415.6731117,-50.44749997,-39.07869745,3254,0,-83,-8011,-14635,-225,173,128,424671,500,47:22.7,47:22.717
63.30523662,27.91486841,96.55111856,6.985680764,156.9781583,376.4398686,-6.425509271,30.82909161,3254,0,-83,-8011,-14635,-225,173,128,424672,500,47:22.7,47:22.717
48.9016332,-42.50600404,22.34751748,-79.79891678,43.59735304,246.6178268,87.08954126,81.2090274,3254,0,-83,-8011,-14635,-225,173,128,424673,500,47:22.7,47:22.717
-137.9549967,-273.981773,-285.1783617,-396.9484168,-230.8458869,105.1911354,115.8937369,-12.47661822,3254,0,-83,-8011,-14635,-225,173,128,424674,500,47:22.7,47:22.718
-162.749721,-203.5538695,-177.8801547,-250.4147121,-149.178974,84.96367316,-85.45367011,-155.1153909,3254,0,-83,-8011,-14635,-225,173,128,424675,500,47:22.7,47:22.718
-103.6426627,-132.7147133,-55.06121881,-149.3857127,-89.45080654,103.8279296,-1.237855886,-56.9555302,3254,0,-58,-7943,-14614,-232,181,75,424676,500,47:22.7,47:22.718
114.9991583,143.0269894,299.5842623,264.7071168,265.779763,267.7441708,-71.46983998,33.70958155,3254,0,-58,-7943,-14614,-232,181,75,424677,500,47:22.7,47:22.719
